iter,elapsed_time,obj,gradnorm,eval,grad,L,M,iter_inner
0,0,1.0,2.0,0,1,100.0,100.0,0
1,0.00272958300774917,0.9604159999999998,1.9584346402165174,0,3,100.0,301.4962686336268,1
2,0.0052722920081578195,0.9038853536321884,1.893193889644981,0,5,90.0,100.0,0
3,0.008306834002723917,0.8646804027934172,1.8436645657347452,0,7,90.0,309.16262252961974,1
4,0.010849917991436087,0.8095423044227062,1.7878497023927145,0,9,81.0,100.0,0
5,0.013385626996750943,0.7722986237566755,1.7761774371824102,0,11,81.0,355.8248380271198,1
6,0.015960418997565284,0.7249364787144139,2.2803538245739374,0,13,72.9,100.0,0
7,0.017055668999091722,0.7249364787144139,2.2803538245739374,0,14,145.8,100.0,0
8,0.01979483499599155,0.7027834140492355,1.783016371455419,0,16,145.8,530.1924311355581,1
9,0.02233933500247076,0.6786738025228288,1.9047937442101466,0,18,131.22000000000003,100.0,0
10,0.02489979400706943,0.659417951804432,1.717731542641524,0,20,131.22000000000003,547.2089444527574,1
11,0.027460669007268734,0.636518340613099,2.0294948133529402,0,22,118.09800000000003,100.0,0
12,0.030213627018383704,0.6185540965270273,2.0055982183648675,0,24,118.09800000000003,600.4261415984047,1
13,0.032849502022145316,0.6077262297785073,3.3112244220245173,0,26,106.28820000000003,100.0,0
14,0.03391416902013589,0.6077262297785073,3.3112244220245173,0,27,212.57640000000006,100.0,0
15,0.036510544014163315,0.5804496423644652,1.4376524483991557,0,29,212.57640000000006,571.5185301538984,1
16,0.03910079401975963,0.56747548869252,1.3747470639616606,0,31,212.57640000000006,571.5185301538984,2
17,0.04225325302104466,0.5504300405097167,1.3266177274327944,0,33,191.31876000000005,100.0,0
18,0.04508592002093792,0.5413810770605841,1.300567445364508,0,35,191.31876000000005,206.58841809124598,1
19,0.047691337022115476,0.5282689725643337,1.2749501096202036,0,37,191.31876000000005,325.5358855255482,2
20,0.05032575402583461,0.5114748542452796,1.2424519911358052,0,39,191.31876000000005,325.5358855255482,3
21,0.053129129024455324,0.4914647469104385,1.2022120961628193,0,41,172.18688400000005,100.0,0
22,0.0558734200312756,0.48313603919257064,1.185255085293422,0,43,172.18688400000005,236.18574253109497,1
23,0.058538170022075064,0.4710283909730945,1.1612696846664343,0,45,172.18688400000005,300.87625294835385,2
24,0.06109104501956608,0.45553873593589417,1.1315010033027173,0,47,154.96819560000006,100.0,0
25,0.06366371101466939,0.447362000979886,1.1145877295354645,0,49,154.96819560000006,289.7306717309869,1
26,0.06687987802433781,0.435507923799443,1.0944349145154917,0,51,154.96819560000006,289.7306717309869,2
27,0.0694932120240992,0.42038369181819485,1.0733433119971558,0,53,139.47137604000005,100.0,0
28,0.07209908701770473,0.4124215578372973,1.062541477939374,0,55,139.47137604000005,151.7378991176201,1
29,0.0746707540092757,0.4011657531862018,1.0831600221915236,0,57,139.47137604000005,444.4588067974764,2
30,0.0777298370085191,0.38843605124143815,1.563720320275163,0,59,125.52423843600005,100.0,0
31,0.07887525401019957,0.38843605124143815,1.563720320275163,0,60,251.0484768720001,100.0,0
32,0.08141675400838722,0.382386149177822,1.0292379317768159,0,62,251.0484768720001,835.9541328841074,1
33,0.08400137901480775,0.3766896254149089,0.9914309333164445,0,64,251.0484768720001,835.9541328841074,2
34,0.0865639630210353,0.3691843951998494,0.975119217745767,0,66,225.9436291848001,100.0,0
35,0.08950608802842908,0.36512241525584993,0.9500649549973661,0,68,225.9436291848001,128.99803477309067,1
36,0.09218629602401052,0.3592254636567449,0.9384161271412907,0,70,225.9436291848001,345.26920727171444,2
37,0.09476767103478778,0.3515640892884091,0.9252867510705741,0,72,225.9436291848001,345.26920727171444,3
38,0.09726421303639654,0.3422843277045463,0.9087305436682017,0,74,203.3492662663201,100.0,0
39,0.10005621303571388,0.33831577597724505,0.8951617846199028,0,76,203.3492662663201,135.25419111140067,1
40,0.10298725504253525,0.3325222691476898,0.8861157108508803,0,78,203.3492662663201,349.8679145915447,2
41,0.10558758904517163,0.3250254083934182,0.8794207596434361,0,80,203.3492662663201,349.8679145915447,3
42,0.10810929705621675,0.31601770838224386,0.9147664374387023,0,82,183.01433963968807,100.0,0
43,0.11091571405995637,0.3121252240147878,0.9003879572586708,0,84,183.01433963968807,116.94645012228465,1
44,0.11380817306053359,0.30688568961745,0.9599011969023138,0,86,183.01433963968807,649.5760029080944,2
45,0.11638779807253741,0.3013904370973088,1.5597631347102514,0,88,164.71290567571927,100.0,0
46,0.11745479807723314,0.3013904370973088,1.5597631347102514,0,89,329.42581135143854,100.0,0
47,0.11999967307201587,0.29699963470676627,0.8172994000413532,0,91,329.42581135143854,957.303745275433,1
48,0.12267375706869643,0.2940641186520082,0.8021668800548248,0,93,329.42581135143854,957.303745275433,2
49,0.12554917407396715,0.2902014885483774,0.7910824985239612,0,95,329.42581135143854,957.303745275433,3
50,0.12807871606491972,0.285478417308226,0.7807407797309133,0,97,296.4832302162947,100.0,0
51,0.13060571606911253,0.28342904263367097,0.7761903355846922,0,99,296.4832302162947,239.22272194115376,1
