iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
0,0,1.0,2.0,0,0,0,2.5000000000000002e-08,400.0,0.9999920943058496
1,0.0013360830052988604,0.9900250624999999,1.989956281554949,1,1,1,2.5000000000000002e-08,400.0,0.9999920943058496
2,0.0025115830067079514,0.9703285593106413,1.9693704179850484,2,2,2,2.5000000000000002e-08,400.0,0.9999920943058496
3,0.003669416008051485,0.9413925032533337,1.9370766125383432,3,3,3,2.5000000000000002e-08,400.0,0.9999920943058496
4,0.004897000006167218,0.9039704146864556,1.892566931698841,4,4,4,2.5000000000000002e-08,400.0,0.9999920943058496
5,0.006050541996955872,0.8591034696651721,1.8368778716613634,5,5,5,2.5000000000000002e-08,400.0,0.9999920943058496
6,0.007335625996347517,0.8080860957232617,1.7719467401904927,6,6,6,2.5000000000000002e-08,400.0,0.9999920943058496
7,0.008744583989027888,0.7523873040637037,1.699165564772373,7,7,7,2.5000000000000002e-08,400.0,0.9999920943058496
8,0.009976749992347322,0.6935473626516521,1.6180795486955706,8,8,8,2.5000000000000002e-08,400.0,0.9999920943058496
9,0.011209124990273267,0.6330767208334132,1.5261921074988736,9,9,9,2.5000000000000002e-08,400.0,0.9999920943058496
10,0.012364415990305133,0.572380522159643,1.420839936274989,10,10,10,2.5000000000000002e-08,400.0,0.9999920943058496
11,0.013535456993849948,0.512707622414624,1.3024641678510822,11,11,11,2.5000000000000002e-08,400.0,0.9999920943058496
12,0.014666956980363466,0.45510490451139984,1.1761839101206906,12,12,12,2.5000000000000002e-08,400.0,0.9999920943058496
13,0.01594770696829073,0.4003777248096193,1.0495776624651405,13,13,13,2.5000000000000002e-08,400.0,0.9999920943058496
14,0.017137664966867305,0.34908171680289907,0.9291332469724963,14,14,14,2.5000000000000002e-08,400.0,0.9999920943058496
15,0.018276872957358137,0.3015532701751558,0.8191454253689366,15,15,15,2.5000000000000002e-08,400.0,0.9999920943058496
16,0.019394997958443128,0.25795671147191385,0.7226649868873449,16,16,16,2.5000000000000002e-08,400.0,0.9999920943058496
17,0.0205199979536701,0.2183284613971769,0.6418389257416586,17,17,17,2.5000000000000002e-08,400.0,0.9999920943058496
18,0.02162953895458486,0.1826142493942583,0.5776412679237657,18,18,18,2.5000000000000002e-08,400.0,0.9999920943058496
19,0.022759413957828656,0.15069909107401053,0.52987353343531,19,19,19,2.5000000000000002e-08,400.0,0.9999920943058496
20,0.023870788951171562,0.12242961030825036,0.4971666564767404,20,20,20,2.5000000000000002e-08,400.0,0.9999920943058496
21,0.02518007995968219,0.09763016815438874,0.47723248662639495,21,21,21,2.5000000000000002e-08,400.0,0.9999920943058496
22,0.026407579964143224,0.07611399102874375,0.46720324347313263,22,22,22,2.5000000000000002e-08,400.0,0.9999920943058496
23,0.027593871956923977,0.05769092274381008,0.4642853646745262,23,23,23,2.5000000000000002e-08,400.0,0.9999920943058496
24,0.028731580954627134,0.04217225891640687,0.4658536579930466,24,24,24,2.5000000000000002e-08,400.0,0.9999920943058496
25,0.029867080942494795,0.029374432852730534,0.470259035553559,25,25,25,2.5000000000000002e-08,400.0,0.9999920943058496
26,0.0310022889461834,0.01912004642226442,0.47534712573831966,26,26,26,2.5000000000000002e-08,400.0,0.9999920943058496
27,0.032129872939549387,0.011241347317835312,0.48219571159231844,27,27,27,2.5000000000000002e-08,400.0,0.9999920943058496
28,0.0333834149496397,0.00557453983388429,0.48428512693950837,28,28,28,2.5000000000000002e-08,400.0,0.9999920943058496
29,0.0346381229464896,0.0019780563126577735,0.49995796983161195,29,29,29,2.5000000000000002e-08,400.0,0.9999920943058496
30,0.035778789955656976,0.00027611318268040084,0.4656464581135446,30,30,30,2.5000000000000002e-08,400.0,0.9999920943058496
31,0.036921039965818636,0.0004534512699825296,0.611246817043418,31,31,31,2.5000000000000002e-08,400.0,0.9999920943058496
32,0.03804937297536526,0.0020372434347739033,0.05927373297680742,32,32,32,2.5000000000000002e-08,400.0,0.9999920943058496
33,0.039198080979986116,0.007987216424233506,2.435494938102424,33,33,33,2.5000000000000002e-08,400.0,0.9999920943058496
34,0.040336247970117256,0.03897396545912124,8.264199467329187,34,34,34,2.5000000000000002e-08,400.0,0.9999920943058496
35,0.04158895697037224,0.7524612984393723,41.332358133110866,35,35,35,2.5000000000000002e-08,400.0,0.9999920943058496
36,0.04275949895964004,15.18544407512628,215.07035583889973,36,36,36,2.5000000000000002e-08,400.0,0.9999920943058496
37,0.043912873952649534,292.5624976123882,347.5044311729665,37,37,37,2.5000000000000002e-08,400.0,0.9999920943058496
38,0.04514470793947112,292.5624976123882,347.5044311729665,38,38,38,2.5000000000000002e-08,400.0,0.9999920943058496
39,0.046264415941550396,64.51528276027355,179.50323969014005,39,39,39,2.5000000000000002e-08,400.0,0.9999920943058496
40,0.04742195694416296,0.5322569416373599,7.262384573663483,40,40,40,2.5000000000000002e-08,400.0,0.9999920943058496
41,0.0485536659398349,7.019002887078879,49.62083355042927,41,41,41,2.5000000000000002e-08,400.0,0.9999920943058496
42,0.049660956938168965,8.280850695230466,54.42153653800654,42,42,42,2.5000000000000002e-08,400.0,0.9999920943058496
43,0.05078212394437287,3.101364539487101,28.578639375452497,43,43,43,2.5000000000000002e-08,400.0,0.9999920943058496
44,0.051962914934847504,1.4220652978314403,2.5020994748949774,44,44,44,2.5000000000000002e-08,400.0,0.9999920943058496
45,0.053140455929678865,1.864459413215442,10.49573194937046,45,45,45,2.5000000000000002e-08,400.0,0.9999920943058496
46,0.054267372921458445,1.9531712415574136,5.713241956680309,46,46,46,2.5000000000000002e-08,400.0,0.9999920943058496
47,0.055382914913934655,2.123644551128744,2.1852869969235593,47,47,47,2.5000000000000002e-08,400.0,0.9999920943058496
48,0.05665187291742768,2.315179140957638,2.2703809817859413,48,48,48,2.5000000000000002e-08,400.0,0.9999920943058496
49,0.057973247923655435,2.315179140957638,2.2703809817859413,49,49,49,2.5000000000000002e-08,400.0,0.9999920943058496
50,0.05914328891958576,2.3032085387411945,2.110275195434435,50,50,50,2.5000000000000002e-08,400.0,0.9999920943058496
51,0.06033078892505728,2.2809364518250868,2.115525457833665,51,51,51,2.5000000000000002e-08,400.0,0.9999920943058496
