iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
0,0,1.0,2.0,0,0,0,7.905694150420948e-09,400.0,0.9999955543014749
1,0.001239583987626247,0.9900250624999999,1.989956281554949,1,1,1,7.905694150420948e-09,400.0,0.9999955543014749
2,0.002653458999702707,0.970328525420405,1.9693703815414818,2,2,2,7.905694150420948e-09,400.0,0.9999955543014749
3,0.0038033340097172186,0.9413923707694195,1.9370764594440875,3,3,3,7.905694150420948e-09,400.0,0.9999955543014749
4,0.004961793005350046,0.9039700942936457,1.8925665459578007,4,4,4,7.905694150420948e-09,400.0,0.9999955543014749
5,0.006110293004894629,0.8591028571187834,1.8368771509614799,5,5,5,7.905694150420948e-09,400.0,0.9999955543014749
6,0.007240459002787247,0.8080850838667236,1.7719456626897,6,6,6,7.905694150420948e-09,400.0,0.9999955543014749
7,0.008363999993889593,0.7523857946258173,1.6991641965680615,7,7,7,7.905694150420948e-09,400.0,0.9999955543014749
8,0.009490583994193003,0.6935452752005532,1.6180779156603842,8,8,8,7.905694150420948e-09,400.0,0.9999955543014749
9,0.010613958991598338,0.6330739980953544,1.5261899640140009,9,9,9,7.905694150420948e-09,400.0,0.9999955543014749
10,0.011859958991408348,0.5723771331939425,1.4208366480726884,10,10,10,7.905694150420948e-09,400.0,0.9999955543014749
11,0.012983041990082711,0.512703564802934,1.3024589310722574,11,11,11,7.905694150420948e-09,400.0,0.9999955543014749
12,0.014107458991929889,0.45510020405617674,1.1761761826488148,12,12,12,7.905694150420948e-09,400.0,0.9999955543014749
13,0.015230625998810865,0.4003724312568294,1.0495674009330562,13,13,13,7.905694150420948e-09,400.0,0.9999955543014749
14,0.016345791998901404,0.3490758975226385,0.9291208308324238,14,14,14,7.905694150420948e-09,400.0,0.9999955543014749
15,0.017457708992878906,0.3015470048000134,0.8191315785434206,15,15,15,7.905694150420948e-09,400.0,0.9999955543014749
16,0.018578375995275564,0.25795008819385623,0.7226508383578273,16,16,16,7.905694150420948e-09,400.0,0.9999955543014749
17,0.019980293000116944,0.2183215743558984,0.6418260037042441,17,17,17,7.905694150420948e-09,400.0,0.9999955543014749
18,0.021148043000721373,0.18260719699271538,0.5776313735392429,18,18,18,7.905694150420948e-09,400.0,0.9999955543014749
19,0.02230333400075324,0.15069197497675285,0.5298685104236547,19,19,19,7.905694150420948e-09,400.0,0.9999955543014749
20,0.02344241699029226,0.12242253483653648,0.4971680671328765,20,20,20,7.905694150420948e-09,400.0,0.9999955543014749
21,0.0245741259859642,0.09762323993167957,0.4772413551864653,21,21,21,7.905694150420948e-09,400.0,0.9999955543014749
22,0.025703000981593505,0.07610731872268402,0.46721995085435364,22,22,22,7.905694150420948e-09,400.0,0.9999955543014749
23,0.02683845898718573,0.05768461691245837,0.46430978983979676,23,23,23,7.905694150420948e-09,400.0,0.9999955543014749
24,0.028009291985654272,0.042166431779621275,0.46588528455129014,24,24,24,7.905694150420948e-09,400.0,0.9999955543014749
25,0.02929037499416154,0.029369198281553294,0.4702973365920033,25,25,25,7.905694150420948e-09,400.0,0.9999955543014749
26,0.030445625001448207,0.01911551939640963,0.4753911412180262,26,26,26,7.905694150420948e-09,400.0,0.9999955543014749
27,0.031584416996338405,0.011237644796036644,0.48224567050900824,27,27,27,7.905694150420948e-09,400.0,0.9999955543014749
28,0.032704749988624826,0.0055717774800336135,0.48433763344089403,28,28,28,7.905694150420948e-09,400.0,0.9999955543014749
29,0.033817707997513935,0.001976358309102397,0.500022232220466,29,29,29,7.905694150420948e-09,400.0,0.9999955543014749
30,0.034917541008326225,0.0002755782461259436,0.46568591479843724,30,30,30,7.905694150420948e-09,400.0,0.9999955543014749
31,0.03602729101839941,0.0004542860557955166,0.6114036083945167,31,31,31,7.905694150420948e-09,400.0,0.9999955543014749
32,0.03714458300964907,0.002039396471248751,0.05904031688310247,32,32,32,7.905694150420948e-09,400.0,0.9999955543014749
33,0.03826841700356454,0.007994870705898525,2.4373546746829247,33,33,33,7.905694150420948e-09,400.0,0.9999955543014749
