iter,elapsed_time,obj,gradnorm,eval,grad,B,B0,iter_inner,K,inv_step,momentum
0,0,1.0,2.0,1,0,3.162277660168379e-09,100,0,88914,4000.0,0.9999887531734962
1,0.001202542000100948,0.9990002500062503,1.9989999506253127,1,1,3.162277660168379e-09,100,1,88914,4000.0,0.9999887531734962
2,0.002307332993950695,0.9970032604076267,1.9969997412016531,1,2,3.162277660168379e-09,100,2,88914,4000.0,0.9999887531734962
3,0.003397915992536582,0.9940135411362431,1.993994998501259,1,3,3.162277660168379e-09,100,3,88914,4000.0,0.9999887531734962
4,0.004701581987319514,0.9900376212267474,1.9899716987219325,1,4,3.162277660168379e-09,100,4,88914,4000.0,0.9999887531734962
5,0.005831122995004989,0.98508411064884,1.9849019231887626,1,5,3.162277660168379e-09,100,5,88914,4000.0,0.9999887531734962
6,0.006949747999897227,0.9791638263199969,1.978743762320697,1,6,3.162277660168379e-09,100,6,88914,4000.0,0.9999887531734962
7,0.00808666400553193,0.9722899946879843,1.9714476607846898,1,7,3.162277660168379e-09,100,7,88914,4000.0,0.9999887531734962
8,0.009193747013341635,0.9644785276845028,1.9629701645780304,1,8,3.162277660168379e-09,100,8,88914,4000.0,0.9999887531734962
9,0.010276914006681181,0.9557483506622426,1.953294399280181,1,9,3.162277660168379e-09,100,9,88914,4000.0,0.9999887531734962
10,0.011400080009480007,0.9461217440438444,1.9424550243236407,1,10,3.162277660168379e-09,100,10,88914,4000.0,0.9999887531734962
11,0.012515413021901622,0.9356246483535746,1.9305641569296859,1,11,3.162277660168379e-09,100,11,88914,4000.0,0.9999887531734962
12,0.013613955015898682,0.9242868775555134,1.9178340144919466,1,12,3.162277660168379e-09,100,12,88914,4000.0,0.9999887531734962
13,0.014714663018821739,0.9121421892620127,1.9045918421801475,1,13,3.162277660168379e-09,100,13,88914,4000.0,0.9999887531734962
14,0.015806038019945845,0.8992281720137008,1.8912830530133866,1,14,3.162277660168379e-09,100,14,88914,4000.0,0.9999887531734962
15,0.01693058000819292,0.8855859278326821,1.8784593721635563,1,15,3.162277660168379e-09,100,15,88914,4000.0,0.9999887531734962
16,0.018018913018750027,0.8712595501427924,1.866750133268371,1,16,3.162277660168379e-09,100,16,88914,4000.0,0.9999887531734962
17,0.019105038009001873,0.856295420111106,1.856816733534574,1,17,3.162277660168379e-09,100,17,88914,4000.0,0.9999887531734962
18,0.020201580016873777,0.8407413657648557,1.8492925883351627,1,18,3.162277660168379e-09,100,18,88914,4000.0,0.9999887531734962
19,0.021367288019973785,0.8246457455748349,1.8447135574480986,1,19,3.162277660168379e-09,100,19,88914,4000.0,0.9999887531734962
20,0.022498455029563047,0.8080565298671664,1.8434463207585705,1,20,3.162277660168379e-09,100,20,88914,4000.0,0.9999887531734962
21,0.023620830033905804,0.7910204583513664,1.8456239031186286,1,21,3.162277660168379e-09,100,21,88914,4000.0,0.9999887531734962
22,0.024707830030820332,0.7735823497009275,1.8510977861572833,1,22,3.162277660168379e-09,100,22,88914,4000.0,0.9999887531734962
23,0.0257917050330434,0.7557846293940444,1.859414397227447,1,23,3.162277660168379e-09,100,23,88914,4000.0,0.9999887531734962
24,0.02688178903190419,0.7376671251792528,1.8698204318220115,1,24,3.162277660168379e-09,100,24,88914,4000.0,0.9999887531734962
25,0.027968664027866907,0.7192671562203289,1.8812972767904792,1,25,3.162277660168379e-09,100,25,88914,4000.0,0.9999887531734962
26,0.029051331031951122,0.7006199133614176,1.8926208899595915,1,26,3.162277660168379e-09,100,26,88914,4000.0,0.9999887531734962
27,0.030142623028950766,0.6817590959307613,1.9024407789655255,1,27,3.162277660168379e-09,100,27,88914,4000.0,0.9999887531734962
28,0.0312643310171552,0.662717737895265,1.9093705490854083,1,28,3.162277660168379e-09,100,28,88914,4000.0,0.9999887531734962
29,0.032356122028431855,0.6435291268126347,1.9120825948929987,1,29,3.162277660168379e-09,100,29,88914,4000.0,0.9999887531734962
30,0.033468788024038076,0.624227697520231,1.9094003019270462,1,30,3.162277660168379e-09,100,30,88914,4000.0,0.9999887531734962
31,0.03456353802175727,0.604849773680521,1.9003820269633607,1,31,3.162277660168379e-09,100,31,88914,4000.0,0.9999887531734962
32,0.035648372024297714,0.5854340382514946,1.8843918084782854,1,32,3.162277660168379e-09,100,32,88914,4000.0,0.9999887531734962
33,0.03672916402865667,0.5660216407714285,1.861152190249701,1,33,3.162277660168379e-09,100,33,88914,4000.0,0.9999887531734962
34,0.03780453903891612,0.546655893969178,1.8307749161219993,1,34,3.162277660168379e-09,100,34,88914,4000.0,0.9999887531734962
35,0.038882331049535424,0.5273815696058852,1.7937658791436655,1,35,3.162277660168379e-09,100,35,88914,4000.0,0.9999887531734962
36,0.03995983104687184,0.5082438647056693,1.7510018879465283,1,36,3.162277660168379e-09,100,36,88914,4000.0,0.9999887531734962
37,0.0410337890352821,0.4892871628542616,1.7036787509164182,1,37,3.162277660168379e-09,100,37,88914,4000.0,0.9999887531734962
38,0.04215412202756852,0.47055374915335596,1.6532328816476312,1,38,3.162277660168379e-09,100,38,88914,4000.0,0.9999887531734962
39,0.043237705031060614,0.45208264267744974,1.601241811574286,1,39,3.162277660168379e-09,100,39,88914,4000.0,0.9999887531734962
40,0.04431462203501724,0.43390868379341135,1.5493120128398978,1,40,3.162277660168379e-09,100,40,88914,4000.0,0.9999887531734962
41,0.045390372033580206,0.4160619603081167,1.4989643385955262,1,41,3.162277660168379e-09,100,41,88914,4000.0,0.9999887531734962
42,0.04652199703559745,0.3985675887678412,1.4515272314744503,1,42,3.162277660168379e-09,100,42,88914,4000.0,0.9999887531734962
43,0.04761366403545253,0.3814458031000241,1.4080452819506082,1,43,3.162277660168379e-09,100,43,88914,4000.0,0.9999887531734962
44,0.048690873038140126,0.36471225997624035,1.3692066349366894,1,44,3.162277660168379e-09,100,44,88914,4000.0,0.9999887531734962
45,0.04977045704436023,0.34837846061467476,1.335289416617754,1,45,3.162277660168379e-09,100,45,88914,4000.0,0.9999887531734962
46,0.050909082041471265,0.3324522131097516,1.3061274031749477,1,46,3.162277660168379e-09,100,46,88914,4000.0,0.9999887531734962
47,0.05198845703853294,0.3169381060309907,1.2810995077240594,1,47,3.162277660168379e-09,100,47,88914,4000.0,0.9999887531734962
48,0.05306883204320911,0.30183801168562885,1.2591539128987193,1,48,3.162277660168379e-09,100,48,88914,4000.0,0.9999887531734962
49,0.05414558203483466,0.2871516628844628,1.2388807068739929,1,49,3.162277660168379e-09,100,49,88914,4000.0,0.9999887531734962
50,0.055217624045326374,0.2728773350156793,1.218642136084725,1,50,3.162277660168379e-09,100,50,88914,4000.0,0.9999887531734962
51,0.05628658304340206,0.25901261648679225,1.196756686360517,1,51,3.162277660168379e-09,100,51,88914,4000.0,0.9999887531734962
52,0.057362750041647814,0.24555518413425284,1.171716690041466,1,52,3.162277660168379e-09,100,52,88914,4000.0,0.9999887531734962
53,0.058440167049411684,0.23250344716937696,1.1424056823710715,1,53,3.162277660168379e-09,100,53,88914,4000.0,0.9999887531734962
54,0.05951704204198904,0.21985691385900308,1.1082762489148057,1,54,3.162277660168379e-09,100,54,88914,4000.0,0.9999887531734962
55,0.060601167046115734,0.2076161838467216,1.0694530520910412,1,55,3.162277660168379e-09,100,55,88914,4000.0,0.9999887531734962
56,0.061676792058278807,0.19578256492418686,1.0267376935684411,1,56,3.162277660168379e-09,100,56,88914,4000.0,0.9999887531734962
57,0.06289195905264933,0.1843574217580642,0.9815093687120299,1,57,3.162277660168379e-09,100,57,88914,4000.0,0.9999887531734962
58,0.06404300105350558,0.1733414415478874,0.9355347841881797,1,58,3.162277660168379e-09,100,58,88914,4000.0,0.9999887531734962
59,0.06516504305182025,0.16273401465396187,0.8907188586996758,1,59,3.162277660168379e-09,100,59,88914,4000.0,0.9999887531734962
60,0.06628650205675513,0.15253287150690314,0.8488397132282053,1,60,3.162277660168379e-09,100,60,88914,4000.0,0.9999887531734962
61,0.06743266906414647,0.14273401696984445,0.8113127132833883,1,61,3.162277660168379e-09,100,61,88914,4000.0,0.9999887531734962
62,0.0685462110559456,0.13333190553159513,0.7790171708549418,1,62,3.162277660168379e-09,100,62,88914,4000.0,0.9999887531734962
63,0.069648628050345,0.1243197472149165,0.7522008179432501,1,63,3.162277660168379e-09,100,63,88914,4000.0,0.9999887531734962
64,0.07079537805111613,0.11568984130677187,0.7304624225943668,1,64,3.162277660168379e-09,100,64,88914,4000.0,0.9999887531734962
65,0.07193867005116772,0.10743388604302771,0.712810154280594,1,65,3.162277660168379e-09,100,65,88914,4000.0,0.9999887531734962
