iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
34,0.04294324996590149,0.5466245142849457,1.8309507058454484,34,34,34,2.5000000000000002e-08,4000.0,0.9999975
35,0.044159208962810226,0.5273483351253865,1.7939388918904782,35,35,35,2.5000000000000002e-08,4000.0,0.9999975
36,0.04531891696387902,0.5082087733685098,1.751168805512649,36,36,36,2.5000000000000002e-08,4000.0,0.9999975
37,0.046449541972833686,0.48925022728290685,1.7038368036289107,37,37,37,2.5000000000000002e-08,4000.0,0.9999975
38,0.04756787497899495,0.47051499688484,1.6533800678869723,38,38,38,2.5000000000000002e-08,4000.0,0.9999975
39,0.04870091596967541,0.4520421154565263,1.6013770649977133,39,39,39,2.5000000000000002e-08,4000.0,0.9999975
40,0.04982854097033851,0.4338664360755529,1.5494352972882586,40,40,40,2.5000000000000002e-08,4000.0,0.9999975
41,0.050947040974278934,0.4160180572264321,1.499076657575131,41,41,41,2.5000000000000002e-08,4000.0,0.9999975
42,0.052068748977035284,0.3985221038576211,1.4516305479715512,42,42,42,2.5000000000000002e-08,4000.0,0.9999975
43,0.05328433198155835,0.3813988160420853,1.4081423525405943,43,43,43,2.5000000000000002e-08,4000.0,0.9999975
44,0.054431956974440254,0.3646638545330755,1.3693007672671458,44,44,44,2.5000000000000002e-08,4000.0,0.9999975
45,0.05556362397328485,0.34832872282857175,1.3353841612965176,45,45,45,2.5000000000000002e-08,4000.0,0.9999975
46,0.05668829097703565,0.33240122975307446,1.306226193382218,46,46,46,2.5000000000000002e-08,4000.0,0.9999975
47,0.0578159989672713,0.31688596327815344,1.2812052677353936,47,47,47,2.5000000000000002e-08,4000.0,0.9999975
48,0.05898970697307959,0.3017847940195147,1.2592686722925044,48,48,48,2.5000000000000002e-08,4000.0,0.9999975
49,0.06010195697308518,0.28709745232975503,1.2390052754582435,49,49,49,2.5000000000000002e-08,4000.0,0.9999975
50,0.061280497975531034,0.27282221085617736,1.218775904689801,50,50,50,2.5000000000000002e-08,4000.0,0.9999975
51,0.06241803897137288,0.258956655619891,1.1968976109829208,51,51,51,2.5000000000000002e-08,4000.0,0.9999975
52,0.0635400799656054,0.24549846211605492,1.1718614897120765,52,52,52,2.5000000000000002e-08,4000.0,0.9999975
53,0.06464728896389715,0.23244603982692033,1.1425502416075395,53,53,53,2.5000000000000002e-08,4000.0,0.9999975
54,0.06578508096572477,0.21979889915574385,1.108416174722844,54,54,54,2.5000000000000002e-08,4000.0,0.9999975
55,0.0669018729677191,0.20755764356827122,1.069584302947003,55,55,55,2.5000000000000002e-08,4000.0,0.9999975
56,0.06801208097022027,0.19572358576852555,1.0268571799396906,56,56,56,2.5000000000000002e-08,4000.0,0.9999975
57,0.06911666397354566,0.18429809557758436,0.9816154246835833,57,57,57,2.5000000000000002e-08,4000.0,0.9999975
58,0.07027745497180149,0.17328186474219845,0.9356274284778533,58,58,58,2.5000000000000002e-08,4000.0,0.9999975
59,0.07138312097231392,0.16267428695101194,0.8907997985241285,59,59,59,2.5000000000000002e-08,4000.0,0.9999975
60,0.07249216297350358,0.1524730944993117,0.8489120892719368,60,60,60,2.5000000000000002e-08,4000.0,0.9999975
61,0.07359807897591963,0.14267429275170276,0.8113806267524183,61,61,61,2.5000000000000002e-08,4000.0,0.9999975
62,0.07470645397552289,0.13327233564288848,0.7790850624769187,62,62,62,2.5000000000000002e-08,4000.0,0.9999975
63,0.07582157896831632,0.12426043193570431,0.7522727813954807,63,63,63,2.5000000000000002e-08,4000.0,0.9999975
