iter,elapsed_time,obj,gradnorm,eval,grad,B,B0,iter_inner,K,inv_step,momentum
16,0.01834933497593738,0.9864654598143776,1.9863203299223269,1,16,1e-09,100,16,158114,40000.0,0.9999936754446797
17,0.019464876982965507,0.9847826639041504,1.9845874723242705,1,17,1e-09,100,17,158114,40000.0,0.9999936754446797
18,0.020550751985865645,0.9830030697242582,1.9827451297329424,1,18,1e-09,100,18,158114,40000.0,0.9999936754446797
19,0.021640418985043652,0.9811270609676787,1.9807916868519746,1,19,1e-09,100,19,158114,40000.0,0.9999936754446797
20,0.02276950198574923,0.9791550466551573,1.9787255005060898,1,20,1e-09,100,20,158114,40000.0,0.9999936754446797
21,0.02386487698822748,0.9770874621555372,1.9765449547509946,1,21,1e-09,100,21,158114,40000.0,0.9999936754446797
22,0.02495383498899173,0.9749247702944568,1.9742485259032923,1,22,1e-09,100,22,158114,40000.0,0.9999936754446797
23,0.02603062598791439,0.9726674625429998,1.971834857208743,1,23,1e-09,100,23,158114,40000.0,0.9999936754446797
24,0.027139375975821167,0.970316060275449,1.969302842645843,1,24,1e-09,100,24,158114,40000.0,0.9999936754446797
25,0.02824354197946377,0.9678711160829118,1.9666517191422423,1,25,1e-09,100,25,158114,40000.0,0.9999936754446797
26,0.029319957975530997,0.96533321512734,1.9638811662675306,1,26,1e-09,100,26,158114,40000.0,0.9999936754446797
27,0.030400165982428007,0.9627029765183462,1.9609914122608199,1,27,1e-09,100,27,158114,40000.0,0.9999936754446797
28,0.03152804098499473,0.9599810546933352,1.9579833450582078,1,28,1e-09,100,28,158114,40000.0,0.9999936754446797
29,0.03261479099455755,0.9571681407798172,1.9548586268061587,1,29,1e-09,100,29,158114,40000.0,0.9999936754446797
30,0.03372266600490548,0.9542649639173991,1.9516198101841993,1,30,1e-09,100,30,158114,40000.0,0.9999936754446797
31,0.03480183299689088,0.9512722925159051,1.9482704547157577,1,31,1e-09,100,31,158114,40000.0,0.9999936754446797
32,0.03591520799091086,0.9481909354253724,1.9448152411208217,1,32,1e-09,100,32,158114,40000.0,0.9999936754446797
33,0.03699933299503755,0.945021742993329,1.941260081659463,1,33,1e-09,100,33,158114,40000.0,0.9999936754446797
34,0.038081332997535355,0.9417656079848,1.9376122243319838,1,34,1e-09,100,34,158114,40000.0,0.9999936754446797
35,0.03916408299119212,0.9384234663409151,1.933880348740325,1,35,1e-09,100,35,158114,40000.0,0.9999936754446797
36,0.040245916999992914,0.9349962977528169,1.9300746513772882,1,36,1e-09,100,36,158114,40000.0,0.9999936754446797
37,0.041321750002680346,0.931485126028767,1.9262069180960195,1,37,1e-09,100,37,158114,40000.0,0.9999936754446797
38,0.042400541991810314,0.9278910192339384,1.9222905815233673,1,38,1e-09,100,38,158114,40000.0,0.9999936754446797
39,0.04348508399561979,0.9242150895843204,1.918340761218793,1,39,1e-09,100,39,158114,40000.0,0.9999936754446797
40,0.04457604199706111,0.9204584930784431,1.91437428444748,1,40,1e-09,100,40,158114,40000.0,0.9999936754446797
41,0.04567395900085103,0.9166224288532262,1.9104096855347257,1,41,1e-09,100,41,158114,40000.0,0.9999936754446797
42,0.04675454199605156,0.9127081382531222,1.9064671819015115,1,42,1e-09,100,42,158114,40000.0,0.9999936754446797
43,0.04783324999152683,0.9087169036048462,1.9025686250516551,1,43,1e-09,100,43,158114,40000.0,0.9999936754446797
44,0.0489207499922486,0.9046500466933081,1.8987374249927418,1,44,1e-09,100,44,158114,40000.0,0.9999936754446797
45,0.04999295900051948,0.9005089269378425,1.8949984468296042,1,45,1e-09,100,45,158114,40000.0,0.9999936754446797
46,0.05106987500039395,0.8962949392714537,1.891377878573822,1,46,1e-09,100,46,158114,40000.0,0.9999936754446797
47,0.05218416600837372,0.8920095117294642,1.8879030695681516,1,47,1e-09,100,47,158114,40000.0,0.9999936754446797
48,0.0532600410078885,0.8876541027576795,1.8846023393325444,1,48,1e-09,100,48,158114,40000.0,0.9999936754446797
49,0.05434012501791585,0.8832301982538876,1.8815047570984742,1,49,1e-09,100,49,158114,40000.0,0.9999936754446797
50,0.05541975003143307,0.8787393083601337,1.8786398928086085,1,50,1e-09,100,50,158114,40000.0,0.9999936754446797
51,0.056527917040511966,0.8741829640267814,1.8760375409147596,1,51,1e-09,100,51,158114,40000.0,0.9999936754446797
52,0.05760170903522521,0.8695627133727256,1.8737274189009052,1,52,1e-09,100,52,158114,40000.0,0.9999936754446797
53,0.05868358403677121,0.8648801178693645,1.8717388430788735,1,53,1e-09,100,53,158114,40000.0,0.9999936754446797
54,0.059770250038127415,0.8601367483788807,1.870100384837535,1,54,1e-09,100,54,158114,40000.0,0.9999936754446797
55,0.06088954104052391,0.8553341810801305,1.8688395111541698,1,55,1e-09,100,55,158114,40000.0,0.9999936754446797
56,0.061976250042789616,0.8504739933178376,1.8679822137780697,1,56,1e-09,100,56,158114,40000.0,0.9999936754446797
57,0.06305137505114544,0.8455577594128948,1.867552632048066,1,57,1e-09,100,57,158114,40000.0,0.9999936754446797
58,0.0641281660500681,0.8405870464733175,1.8675726747828316,1,58,1e-09,100,58,158114,40000.0,0.9999936754446797
59,0.0652522500458872,0.8355634102467477,1.868061647060605,1,59,1e-09,100,59,158114,40000.0,0.9999936754446797
60,0.0663353340496542,0.8304883910563826,1.8690358879601543,1,60,1e-09,100,60,158114,40000.0,0.9999936754446797
61,0.06740316704963334,0.8253635098627307,1.870508425447004,1,61,1e-09,100,61,158114,40000.0,0.9999936754446797
62,0.06848266704764683,0.8201902644937233,1.8724886545428354,1,62,1e-09,100,62,158114,40000.0,0.9999936754446797
63,0.06956633305526339,0.8149701260853528,1.8749820447023764,1,63,1e-09,100,63,158114,40000.0,0.9999936754446797
64,0.07064624904887751,0.8097045357742358,1.8779898819394956,1,64,1e-09,100,64,158114,40000.0,0.9999936754446797
65,0.07171549905615393,0.8043949016822163,1.8815090506992591,1,65,1e-09,100,65,158114,40000.0,0.9999936754446797
66,0.07282754106563516,0.7990425962314248,1.8855318597805117,1,66,1e-09,100,66,158114,40000.0,0.9999936754446797
67,0.07394462406227831,0.7936489538259922,1.8900459157971021,1,67,1e-09,100,67,158114,40000.0,0.9999936754446797
68,0.07502091606147587,0.7882152689339726,1.895034046754885,1,68,1e-09,100,68,158114,40000.0,0.9999936754446797
69,0.07609812506416347,0.7827427945999111,1.9004742773509211,1,69,1e-09,100,69,158114,40000.0,0.9999936754446797
70,0.07717025006422773,0.7772327414149154,1.9063398566083918,1,70,1e-09,100,70,158114,40000.0,0.9999936754446797
71,0.07828091706323903,0.7716862769671011,1.9125993374837962,1,71,1e-09,100,71,158114,40000.0,0.9999936754446797
72,0.07935500107123516,0.7661045257908473,1.919216707158116,1,72,1e-09,100,72,158114,40000.0,0.9999936754446797
73,0.08043987606652081,0.7604885698284869,1.9261515658828356,1,73,1e-09,100,73,158114,40000.0,0.9999936754446797
74,0.08158608505618758,0.7548394494128727,1.9333593515209906,1,74,1e-09,100,74,158114,40000.0,0.9999936754446797
75,0.08271762604999822,0.749158164773732,1.9407916063216497,1,75,1e-09,100,75,158114,40000.0,0.9999936754446797
76,0.08383466805389617,0.7434456780649092,1.94839628200428,1,76,1e-09,100,76,158114,40000.0,0.9999936754446797
77,0.08493696004734375,0.737702915903525,1.9561180789103003,1,77,1e-09,100,77,158114,40000.0,0.9999936754446797
78,0.08604421005293261,0.7319307724058007,1.9638988147984453,1,78,1e-09,100,78,158114,40000.0,0.9999936754446797
79,0.08714046006207354,0.726130112697896,1.971677818807515,1,79,1e-09,100,79,158114,40000.0,0.9999936754446797
80,0.0882418760593282,0.7203017768736053,1.9793923461689709,1,80,1e-09,100,80,158114,40000.0,0.9999936754446797
81,0.08955637607141398,0.7144465843642684,1.9869780094032108,1,81,1e-09,100,81,158114,40000.0,0.9999936754446797
82,0.09078200107614975,0.7085653386798367,1.9943692219561284,1,82,1e-09,100,82,158114,40000.0,0.9999936754446797
83,0.0918937510723481,0.7026588324737751,2.0014996505046976,1,83,1e-09,100,83,158114,40000.0,0.9999936754446797
84,0.09299321006983519,0.6967278528784864,2.0083026724610082,1,84,1e-09,100,84,158114,40000.0,0.9999936754446797
85,0.09414425207069144,0.6907731870523,2.0147118355139364,1,85,1e-09,100,85,158114,40000.0,0.9999936754446797
86,0.09523937707126606,0.6847956278738858,2.0206613163498237,1,86,1e-09,100,86,158114,40000.0,0.9999936754446797
87,0.09632846007298212,0.6787959797153352,2.0260863759742316,1,87,1e-09,100,87,158114,40000.0,0.9999936754446797
88,0.09752287606534082,0.6727750642212075,2.0309238093054907,1,88,1e-09,100,88,158114,40000.0,0.9999936754446797
89,0.09883062606968451,0.6667337260176828,2.0351123869197862,1,89,1e-09,100,89,158114,40000.0,0.9999936754446797
90,0.09995400106708985,0.6606728382736902,2.038593286992567,1,90,1e-09,100,90,158114,40000.0,0.9999936754446797
91,0.10104775105719455,0.6545933080346032,2.0413105156001987,1,91,1e-09,100,91,158114,40000.0,0.9999936754446797
92,0.10214320906379726,0.6484960812488902,2.0432113136198224,1,92,1e-09,100,92,158114,40000.0,0.9999936754446797
93,0.10323375105508603,0.6423821474090922,2.044246548496653,1,93,1e-09,100,93,158114,40000.0,0.9999936754446797
94,0.1043422510556411,0.6362525437306941,2.0443710891408418,1,94,1e-09,100,94,158114,40000.0,0.9999936754446797
95,0.10543637604860123,0.6301083587959707,2.0435441621757806,1,95,1e-09,100,95,158114,40000.0,0.9999936754446797
96,0.1069372100464534,0.6239507355946932,2.041729687692762,1,96,1e-09,100,96,158114,40000.0,0.9999936754446797
97,0.10826596005063038,0.617780873899755,2.038896592580153,1,97,1e-09,100,97,158114,40000.0,0.9999936754446797
98,0.10938400204759091,0.6116000319232442,2.0350190993961155,1,98,1e-09,100,98,158114,40000.0,0.9999936754446797
99,0.11048637704516295,0.6054095272072382,2.0300769886501784,1,99,1e-09,100,99,158114,40000.0,0.9999936754446797
100,0.11162141904060263,0.599210736713566,2.024055832258411,1,100,1e-09,100,100,158114,40000.0,0.9999936754446797
101,0.11297087703133002,0.5930050960878174,2.016947195847639,1,101,1e-09,100,101,158114,40000.0,0.9999936754446797
102,0.11407825202331878,0.5867940980849171,2.0087488075140696,1,102,1e-09,100,102,158114,40000.0,0.9999936754446797
103,0.1154127940244507,0.5805792901563611,1.9994646905989526,1,103,1e-09,100,103,158114,40000.0,0.9999936754446797
104,0.1168026690284023,0.5743622712126337,1.9891052580366193,1,104,1e-09,100,104,158114,40000.0,0.9999936754446797
105,0.11807287702686153,0.5681446875880644,1.9776873658665595,1,105,1e-09,100,105,158114,40000.0,0.9999936754446797
106,0.1192042940238025,0.5619282282492378,1.9652343235893064,1,106,1e-09,100,106,158114,40000.0,0.9999936754446797
107,0.12033108601463027,0.5557146193017526,1.9517758591937782,1,107,1e-09,100,107,158114,40000.0,0.9999936754446797
108,0.1214402110199444,0.5495056178633078,1.9373480368995266,1,108,1e-09,100,108,158114,40000.0,0.9999936754446797
109,0.12254967000626493,0.543303005383506,1.9219931259483718,1,109,1e-09,100,109,158114,40000.0,0.9999936754446797
110,0.12381492000713479,0.5371085805020405,1.9057594191533846,1,110,1e-09,100,110,158114,40000.0,0.9999936754446797
111,0.12536254501901567,0.5309241515468257,1.8887010003747384,1,111,1e-09,100,111,158114,40000.0,0.9999936754446797
112,0.12650962901534513,0.5247515287817412,1.8708774606462641,1,112,1e-09,100,112,158114,40000.0,0.9999936754446797
113,0.1276145040174015,0.5185925165198423,1.8523535633253587,1,113,1e-09,100,113,158114,40000.0,0.9999936754446797
114,0.12874167002155446,0.5124489052217347,1.8331988593813435,1,114,1e-09,100,114,158114,40000.0,0.9999936754446797
115,0.12984433601377532,0.5063224637002606,1.8134872547680279,1,115,1e-09,100,115,158114,40000.0,0.9999936754446797
116,0.13095416901342105,0.5002149315514194,1.7932965327344443,1,116,1e-09,100,116,158114,40000.0,0.9999936754446797
117,0.1321612520114286,0.4941280119275212,1.7727078348962153,1,117,1e-09,100,117,158114,40000.0,0.9999936754446797
118,0.13342175201978534,0.48806336476187195,1.7518051058932635,1,118,1e-09,100,118,158114,40000.0,0.9999936754446797
119,0.13471812702482566,0.4820226005448693,1.7306745074636571,1,119,1e-09,100,119,158114,40000.0,0.9999936754446797
120,0.13583650202781428,0.47600727473935384,1.7094038087237413,1,120,1e-09,100,120,158114,40000.0,0.9999936754446797
121,0.13696700202126522,0.47001888290863286,1.6880817603078033,1,121,1e-09,100,121,158114,40000.0,0.9999936754446797
122,0.13807108502078336,0.4640588566140052,1.6667974607228646,1,122,1e-09,100,122,158114,40000.0,0.9999936754446797
123,0.13917283501359634,0.4581285601202984,1.6456397237455707,1,123,1e-09,100,123,158114,40000.0,0.9999936754446797
124,0.14026725200528745,0.4522292879282487,1.624696455854447,1,124,1e-09,100,124,158114,40000.0,0.9999936754446797
125,0.14162141901033465,0.4463622631320649,1.6040540524790727,1,125,1e-09,100,125,158114,40000.0,0.9999936754446797
126,0.14296604400442448,0.44052863657977603,1.5837968211934865,1,126,1e-09,100,126,158114,40000.0,0.9999936754446797
127,0.14408075300161727,0.4347294867935567,1.5640064388361696,1,127,1e-09,100,127,158114,40000.0,0.9999936754446797
128,0.14518475299701095,0.42896582058784016,1.5447614478814782,1,128,1e-09,100,128,158114,40000.0,0.9999936754446797
129,0.14629333600169048,0.4232385743052656,1.5261367952313354,1,129,1e-09,100,129,158114,40000.0,0.9999936754446797
130,0.14738462699460797,0.4175486155750565,1.5082034140008014,1,130,1e-09,100,130,158114,40000.0,0.9999936754446797
131,0.1484979599918006,0.4118967454858636,1.4910278459478385,1,131,1e-09,100,131,158114,40000.0,0.9999936754446797
132,0.14967337598500308,0.40628370105600614,1.474671899113168,1,132,1e-09,100,132,158114,40000.0,0.9999936754446797
133,0.15101958499872126,0.4007101578788711,1.4591923322103657,1,133,1e-09,100,133,158114,40000.0,0.9999936754446797
134,0.15220991800015327,0.3951767328203667,1.4446405546035386,1,134,1e-09,100,134,158114,40000.0,0.9999936754446797
135,0.15336104300513398,0.38968398664900156,1.4310623286229576,1,135,1e-09,100,135,158114,40000.0,0.9999936754446797
136,0.15449233501567505,0.3842324264875018,1.4184974597953584,1,136,1e-09,100,136,158114,40000.0,0.9999936754446797
137,0.1555969600158278,0.3788225079877981,1.4069794605772465,1,137,1e-09,100,137,158114,40000.0,0.9999936754446797
138,0.156770335015608,0.3734546371485101,1.3965351745891335,1,138,1e-09,100,138,158114,40000.0,0.9999936754446797
139,0.15786233502149116,0.36812917171529114,1.3871843512745967,1,139,1e-09,100,139,158114,40000.0,0.9999936754446797
140,0.15962108502571937,0.3628464221289961,1.3789391653425893,1,140,1e-09,100,140,158114,40000.0,0.9999936754446797
141,0.16083354303555097,0.3576066520138288,1.3718036811395748,1,141,1e-09,100,141,158114,40000.0,0.9999936754446797
142,0.16197966804611497,0.35241007822649173,1.3657732689276478,1,142,1e-09,100,142,158114,40000.0,0.9999936754446797
143,0.1631110020534834,0.34725687051683696,1.3608339874578546,1,143,1e-09,100,143,158114,40000.0,0.9999936754446797
144,0.1642351270565996,0.3421471508794319,1.3569619546494007,1,144,1e-09,100,144,158114,40000.0,0.9999936754446797
145,0.16535208605637308,0.33708099270257275,1.3541227349746083,1,145,1e-09,100,145,158114,40000.0,0.9999936754446797
146,0.16653954405046534,0.33205841984532797,1.3522707776643361,1,146,1e-09,100,146,158114,40000.0,0.9999936754446797
147,0.16786162804055493,0.3270794057929246,1.3513489435205048,1,147,1e-09,100,147,158114,40000.0,0.9999936754446797
148,0.16906912803824525,0.32214387305504544,1.3512881595257498,1,148,1e-09,100,148,158114,40000.0,0.9999936754446797
149,0.1702267940272577,0.31725169297931916,1.3520072393501796,1,149,1e-09,100,149,158114,40000.0,0.9999936754446797
150,0.1713587940321304,0.31240268615263295,1.3534129042790422,1,150,1e-09,100,150,158114,40000.0,0.9999936754446797
151,0.1724684610380791,0.3075966235552406,1.355400033262556,1,151,1e-09,100,151,158114,40000.0,0.9999936754446797
152,0.17357458603510167,0.3028332286166691,1.3578521631633238,1,152,1e-09,100,152,158114,40000.0,0.9999936754446797
153,0.17469762804103084,0.2981121802981475,1.3606422514331642,1,153,1e-09,100,153,158114,40000.0,0.9999936754446797
154,0.1757976280496223,0.2934331172940477,1.3636337040446793,1,154,1e-09,100,154,158114,40000.0,0.9999936754446797
155,0.17699792004714254,0.2887956434054023,1.3666816621774596,1,155,1e-09,100,155,158114,40000.0,0.9999936754446797
156,0.1781178790552076,0.28419933409305437,1.3696345324773613,1,156,1e-09,100,156,158114,40000.0,0.9999936754446797
157,0.17926600405189674,0.27964374416789034,1.3723357381020305,1,157,1e-09,100,157,158114,40000.0,0.9999936754446797
158,0.18036279505759012,0.27512841652273656,1.374625661510328,1,158,1e-09,100,158,158114,40000.0,0.9999936754446797
159,0.18144887805101462,0.27065289175693663,1.3763437451627805,1,159,1e-09,100,159,158114,40000.0,0.9999936754446797
160,0.1825599190487992,0.26621671849269213,1.3773307129504226,1,160,1e-09,100,160,158114,40000.0,0.9999936754446797
161,0.1836587110592518,0.26181946413433993,1.3774308731299605,1,161,1e-09,100,161,158114,40000.0,0.9999936754446797
162,0.18474450305802748,0.2574607257803217,1.3764944626164177,1,162,1e-09,100,162,158114,40000.0,0.9999936754446797
163,0.18586033605970442,0.25314014096497245,1.3743799924441908,1,163,1e-09,100,163,158114,40000.0,0.9999936754446797
164,0.18698875304835383,0.24885739788559377,1.3709565548300118,1,164,1e-09,100,164,158114,40000.0,0.9999936754446797
165,0.1880737940518884,0.24461224476133392,1.3661060533586582,1,165,1e-09,100,165,158114,40000.0,0.9999936754446797
166,0.1892335020529572,0.24040449797555827,1.3597253192066818,1,166,1e-09,100,166,158114,40000.0,0.9999936754446797
167,0.19032416805566754,0.2362340486734421,1.3517280779063772,1,167,1e-09,100,167,158114,40000.0,0.9999936754446797
168,0.19139904304756783,0.23210086752163891,1.3420467328603636,1,168,1e-09,100,168,158114,40000.0,0.9999936754446797
169,0.19248850204166956,0.22800500738656054,1.330633933615593,1,169,1e-09,100,169,158114,40000.0,0.9999936754446797
170,0.1935704190400429,0.22394660375081607,1.3174638987893175,1,170,1e-09,100,170,158114,40000.0,0.9999936754446797
171,0.19466412704787217,0.2199258727617484,1.3025334655333802,1,171,1e-09,100,171,158114,40000.0,0.9999936754446797
172,0.1957684180524666,0.2159431068891713,1.285862839565204,1,172,1e-09,100,172,158114,40000.0,0.9999936754446797
173,0.19685091805877164,0.2119986682581224,1.2674960221425007,1,173,1e-09,100,173,158114,40000.0,0.9999936754446797
174,0.1979371270572301,0.2080929798130232,1.247500892985399,1,174,1e-09,100,174,158114,40000.0,0.9999936754446797
175,0.19903608605090994,0.20422651455805194,1.2259689311497126,1,175,1e-09,100,175,158114,40000.0,0.9999936754446797
176,0.20017321105115116,0.2003997832006053,1.2030145593477004,1,176,1e-09,100,176,158114,40000.0,0.9999936754446797
177,0.20125008605828043,0.19661332059632738,1.1787741013574056,1,177,1e-09,100,177,158114,40000.0,0.9999936754446797
178,0.20233066905348096,0.19286767145143915,1.153404347163774,1,178,1e-09,100,178,158114,40000.0,0.9999936754446797
179,0.20342562705627643,0.1891633757776079,1.127080726595297,1,179,1e-09,100,179,158114,40000.0,0.9999936754446797
180,0.20450629405968357,0.1855009546136312,1.0999950997745376,1,180,1e-09,100,180,158114,40000.0,0.9999936754446797
181,0.20558937705936842,0.18188089652490316,1.0723531820483818,1,181,1e-09,100,181,158114,40000.0,0.9999936754446797
182,0.20666512705793139,0.17830364536513868,1.0443716325613521,1,182,1e-09,100,182,158114,40000.0,0.9999936754446797
183,0.20779566805867944,0.17476958973541837,1.016274849561974,1,183,1e-09,100,183,158114,40000.0,0.9999936754446797
184,0.20887891805614345,0.17127905450473555,0.9882915319637726,1,184,1e-09,100,184,158114,40000.0,0.9999936754446797
185,0.20995421006227843,0.16783229466649968,0.9606510852973239,1,185,1e-09,100,185,158114,40000.0,0.9999936754446797
186,0.2110350020666374,0.16442949170061041,0.9335799700445848,1,186,1e-09,100,186,158114,40000.0,0.9999936754446797
187,0.21211554406909272,0.1610707524954825,0.9072981096244771,1,187,1e-09,100,187,158114,40000.0,0.9999936754446797
188,0.21319108507304918,0.1577561107642543,0.8820154911211098,1,188,1e-09,100,188,158114,40000.0,0.9999936754446797
189,0.21426833506848197,0.15448553077040753,0.857929100267782,1,189,1e-09,100,189,158114,40000.0,0.9999936754446797
190,0.21535537706222385,0.15125891306641454,0.8352203285142655,1,190,1e-09,100,190,158114,40000.0,0.9999936754446797
191,0.2164322520548012,0.14807610185100858,0.8140529695013534,1,191,1e-09,100,191,158114,40000.0,0.9999936754446797
192,0.21750266905291937,0.1449368934719944,0.7945718814893248,1,192,1e-09,100,192,158114,40000.0,0.9999936754446797
193,0.21857125306269154,0.14184104554714247,0.7769023306260303,1,193,1e-09,100,193,158114,40000.0,0.9999936754446797
194,0.2196526280604303,0.13878828614951808,0.7611499512377956,1,194,1e-09,100,194,158114,40000.0,0.9999936754446797
195,0.22076417006610427,0.13577832250806027,0.7474011728536465,1,195,1e-09,100,195,158114,40000.0,0.9999936754446797
196,0.22184862906578928,0.13281084871021667,0.7357238838839859,1,196,1e-09,100,196,158114,40000.0,0.9999936754446797
197,0.22292642106185667,0.12988555196006624,0.7261680464320086,1,197,1e-09,100,197,158114,40000.0,0.9999936754446797
198,0.22401242106570862,0.12700211703992734,0.7187659628089699,1,198,1e-09,100,198,158114,40000.0,0.9999936754446797
199,0.22509688006539363,0.12416022874148458,0.7135319339186017,1,199,1e-09,100,199,158114,40000.0,0.9999936754446797
200,0.22616838006069884,0.12135957216790243,0.7104611449125902,1,200,1e-09,100,200,158114,40000.0,0.9999936754446797
201,0.2273330890602665,0.11859983095381679,0.7095277538468996,1,201,1e-09,100,201,158114,40000.0,0.9999936754446797
202,0.22844213106145617,0.11588068359709493,0.7106823215189587,1,202,1e-09,100,202,158114,40000.0,0.9999936754446797
203,0.22954654807108454,0.11320179823590511,0.7138488739698402,1,203,1e-09,100,203,158114,40000.0,0.9999936754446797
204,0.23068042307568248,0.11056282632796578,0.7189220011383879,1,204,1e-09,100,204,158114,40000.0,0.9999936754446797
205,0.23177900607697666,0.1079633957874204,0.7257644415675388,1,205,1e-09,100,205,158114,40000.0,0.9999936754446797
206,0.23292784007207956,0.10540310420123795,0.7342055745739445,1,206,1e-09,100,206,158114,40000.0,0.9999936754446797
207,0.2340225480729714,0.1028815127756241,0.7440411462633012,1,207,1e-09,100,207,158114,40000.0,0.9999936754446797
208,0.23511646506085526,0.10039814164994665,0.7550344172680205,1,208,1e-09,100,208,158114,40000.0,0.9999936754446797
209,0.23620025605487172,0.09795246715987993,0.766918768357761,1,209,1e-09,100,209,158114,40000.0,0.9999936754446797
210,0.23729154806642327,0.09554392153425334,0.7794016635815249,1,210,1e-09,100,210,158114,40000.0,0.9999936754446797
211,0.23853271506959572,0.09317189537558936,0.7921697689405732,1,211,1e-09,100,211,158114,40000.0,0.9999936754446797
212,0.23963584007287864,0.09083574310930334,0.8048949655334764,1,212,1e-09,100,212,158114,40000.0,0.9999936754446797
213,0.24072792306833435,0.08853479140014188,0.817240976817253,1,213,1e-09,100,213,158114,40000.0,0.9999936754446797
214,0.24182254806510173,0.08626835033766597,0.8288703404815406,1,214,1e-09,100,214,158114,40000.0,0.9999936754446797
215,0.24291775707388297,0.08403572699775037,0.8394514844976579,1,215,1e-09,100,215,158114,40000.0,0.9999936754446797
216,0.24399867307511158,0.08183624080698798,0.8486657033781223,1,216,1e-09,100,216,158114,40000.0,0.9999936754446797
217,0.2450795070762979,0.07966923998410808,0.8562138667463373,1,217,1e-09,100,217,158114,40000.0,0.9999936754446797
218,0.24617013207171112,0.07753411821841134,0.861822723530623,1,218,1e-09,100,218,158114,40000.0,0.9999936754446797
219,0.24746925706858747,0.07543033067918445,0.8652506898476852,1,219,1e-09,100,219,158114,40000.0,0.9999936754446797
220,0.24859238206408918,0.0733574084387263,0.8662930272230328,1,220,1e-09,100,220,158114,40000.0,0.9999936754446797
221,0.24969542406324763,0.07131497043828801,0.8647863315098906,1,221,1e-09,100,221,158114,40000.0,0.9999936754446797
222,0.25079988305515144,0.06930273223044717,0.86061226334047,1,222,1e-09,100,222,158114,40000.0,0.9999936754446797
223,0.2518987580551766,0.06732051088882395,0.8537004596900801,1,223,1e-09,100,223,158114,40000.0,0.9999936754446797
224,0.252993549045641,0.06536822567841985,0.8440305743581631,1,224,1e-09,100,224,158114,40000.0,0.9999936754446797
225,0.2541331740503665,0.06344589431560206,0.831633403687588,1,225,1e-09,100,225,158114,40000.0,0.9999936754446797
226,0.25529475705116056,0.061553624901475604,0.8165910631249547,1,226,1e-09,100,226,158114,40000.0,0.9999936754446797
227,0.25640950705565047,0.05969160386978842,0.799036190454132,1,227,1e-09,100,227,158114,40000.0,0.9999936754446797
228,0.2574974650488002,0.057860080533478284,0.7791501627145918,1,228,1e-09,100,228,158114,40000.0,0.9999936754446797
229,0.25858138204785064,0.05605934902571803,0.7571603258728818,1,229,1e-09,100,229,158114,40000.0,0.9999936754446797
230,0.25966238204273395,0.05428972859662292,0.7333362492336951,1,230,1e-09,100,230,158114,40000.0,0.9999936754446797
231,0.26074779803457204,0.05255154333313718,0.707985030552469,1,231,1e-09,100,231,158114,40000.0,0.9999936754446797
232,0.26182834002247546,0.050845102408220384,0.6814456934613541,1,232,1e-09,100,232,158114,40000.0,0.9999936754446797
233,0.2629080480110133,0.04917068193200064,0.6540827374011783,1,233,1e-09,100,233,158114,40000.0,0.9999936754446797
234,0.2639995070057921,0.04752850937273322,0.6262789239074988,1,234,1e-09,100,234,158114,40000.0,0.9999936754446797
235,0.2650823410076555,0.04591875134498602,0.5984274149542497,1,235,1e-09,100,235,158114,40000.0,0.9999936754446797
