iter,elapsed_time,obj,gradnorm,eval,grad,L
0,0,1.0,2.0,0,1,100.0
1,0.00833791600598488,0.9604159999999998,1.9584346402165174,0,2,90.0
2,0.009645375001127832,0.9183308190322399,1.9099083291541408,0,3,81.0
3,0.010707708992413245,0.873958929560733,1.8538764918888357,0,4,72.9
4,0.011741708993213251,0.8276306937012385,1.7903295434821715,0,5,65.61000000000001
5,0.012777500989614055,0.7797502650308156,1.7190588490900753,0,6,59.049000000000014
6,0.013796833998640068,0.7308636975620696,1.642308920249471,0,7,53.144100000000016
7,0.014811126005952246,0.6814386120357138,1.5603592045881505,0,8,47.829690000000014
8,0.015908334011328407,0.6327808351832783,1.547258558313783,0,9,43.04672100000001
9,0.0169222930126125,0.5920026679795136,2.5029235625766613,0,10,38.742048900000015
10,0.021048085007350892,0.577340843217254,1.439779248447769,0,14,278.9427520800001
11,0.02237675100332126,0.5702615289787316,1.3559189124002298,0,15,251.0484768720001
12,0.023417417993186973,0.5629821633861988,1.3408368533488144,0,16,225.9436291848001
13,0.024451917997794226,0.5550702212669435,1.3256755519947454,0,17,203.3492662663201
14,0.025481043005129322,0.5464819041896669,1.3091421045818028,0,18,183.01433963968807
15,0.02650129300309345,0.5371818598304977,1.291149584237123,0,19,164.71290567571927
16,0.027519167997525074,0.5271376062070737,1.2716181083602736,0,20,148.24161510814736
17,0.028537084988784045,0.5163206547304141,1.2504741790334921,0,21,133.41745359733264
18,0.029557501984527335,0.5047077550028773,1.2276540300346106,0,22,120.07570823759937
19,0.030589710993808694,0.492282225831475,1.2031066959026115,0,23,108.06813741383944
20,0.03163166898593772,0.4790353235299681,1.1767973614740326,0,24,97.26132367245549
21,0.032669543972588144,0.4649676017056264,1.1487108664543124,0,25,87.53519130520995
22,0.033691251985146664,0.45009017776472976,1.1188546026642314,0,26,78.78167217468895
23,0.03472425199288409,0.43442586086650364,1.0872622707368609,0,27,70.90350495722005
24,0.03589137698872946,0.4180099795962722,1.0539930840698857,0,28,63.813154461498044
25,0.03693329398811329,0.4008910658724207,1.019144165801087,0,29,57.43183901534824
26,0.03796212798624765,0.38313048959023677,0.9828062701808999,0,30,51.68865511381342
27,0.0389873779786285,0.3648048818614829,0.9454022565555061,0,31,46.51978960243208
28,0.04006812797160819,0.34600340725247664,0.9103979747370365,0,32,41.86781064218887
29,0.04108758598158602,0.3275029754035061,1.1024032737625387,0,33,37.68102957796999
30,0.044139127974631265,0.32303808129869327,1.242598600082782,0,36,135.65170648069196
31,0.046232419976149686,0.3192893596807225,0.8910709931609336,0,38,244.17307166524552
32,0.047247210968635045,0.3162558751307915,0.8531148367137592,0,39,219.75576449872096
33,0.048275127963279374,0.3130102080709345,0.8411717036494187,0,40,197.78018804884888
34,0.049314960968331434,0.30947264638913347,0.8327434583639562,0,41,178.002169243964
35,0.05034712796623353,0.30561663374677317,0.8248473691001011,0,42,160.2019523195676
36,0.05136641996796243,0.3014182209159626,0.8174744348272913,0,43,144.18175708761083
37,0.05239133696886711,0.2968649338505821,0.8132573148675568,0,44,129.76358137884975
38,0.053413211964652874,0.2919568557193895,0.8242126337648809,0,45,116.78722324096478
39,0.054435586964245886,0.2868589219154493,0.9234446602512938,0,46,105.10850091686831
40,0.056487419962650165,0.28383330018297753,0.8672394840242411,0,48,189.19530165036295
41,0.05750487797195092,0.28065994985178455,0.8608006679952017,0,49,170.27577148532666
42,0.05852908597444184,0.27729331001952934,0.898144995358664,0,50,153.248194336794
43,0.05954700296570081,0.2738900956417744,1.038247092152615,0,51,137.9233749031146
44,0.06158616897300817,0.27127473752591474,0.801951629445082,0,53,248.26207482560628
45,0.06260000297334045,0.26894237733771287,0.7619791061707232,0,54,223.43586734304566
46,0.06363312798202969,0.2664476093129448,0.7494682867984857,0,55,201.0922806087411
47,0.06468904398207087,0.2637301599726634,0.7427699641801211,0,56,180.983052547867
48,0.065708084977814,0.26076481775355753,0.7394824041639142,0,57,162.8847472930803
49,0.0667285429808544,0.25754448425788745,0.7441627830567977,0,58,146.59627256377226
50,0.06775441799254622,0.25408827102122106,0.7786758137887724,0,59,131.93664530739503
51,0.06877616798738018,0.25063003976306586,0.9495034277516571,0,60,118.74298077665553
52,0.07080454299284611,0.24827966509173335,0.8293243148930548,0,62,213.73736539797994
53,0.07182004299829714,0.24593595572919885,0.8006377787820482,0,63,192.36362885818195
54,0.07283291799831204,0.24346624223157762,0.8189722018102701,0,64,173.12726597236377
55,0.0738435009989189,0.24092011327406426,0.9099659275293607,0,65,155.8145393751274
56,0.07587450100982096,0.23902337826816775,0.7084310550646611,0,67,280.4661708752293
57,0.0768902510026237,0.2373330186503065,0.6846367576349257,0,68,252.41955378770638
58,0.0779758349963231,0.23550655055614153,0.6773843302896578,0,69,227.17759840893575
59,0.07902587699936703,0.23350607833767809,0.6723806265809396,0,70,204.4598385680422
60,0.08005691900325473,0.2313132177304927,0.6678438461796447,0,71,184.01385471123797
61,0.08108604401058983,0.22891337273439472,0.6638623974990662,0,72,165.61246924011417
62,0.08209991901821923,0.22629233433121185,0.6622059558979514,0,73,149.05122231610275
63,0.08310741902096197,0.22345074330131368,0.6725957236071054,0,74,134.14610008449247
64,0.08411358602461405,0.22045750156588556,0.7471947144226254,0,75,120.73149007604323
65,0.08512225301819853,0.21800493098169105,1.1672723982352002,0,76,108.65834106843892
66,0.08816887802095152,0.21596763242544276,0.6333347607714229,0,79,391.1700278463801
67,0.08917512801417615,0.21494405601830113,0.6311038314776164,0,80,352.0530250617421
68,0.09017283601860981,0.21381489032051093,0.628679501060363,0,81,316.84772255556794
69,0.09117079501447733,0.21257013746540512,0.6260063701660405,0,82,285.1629503000112
70,0.09216742000717204,0.2111991280607715,0.6230601680277172,0,83,256.64665527001006
71,0.09316742001101375,0.20969046835960836,0.6198159202840434,0,84,230.98198974300905
72,0.0941681700060144,0.20803205050607224,0.6162468155794443,0,85,207.88379076870814
73,0.09517046200926416,0.2062110795207618,0.6123244278491364,0,86,187.09541169183734
74,0.09617012900707778,0.20421412257873026,0.6080187339931433,0,87,168.38587052265362
75,0.09716337901772931,0.20202718162149,0.6032981618085094,0,88,151.54728347038827
76,0.09815796202747151,0.19963579900971387,0.5981299806538631,0,89,136.39255512334944
77,0.09915212802297901,0.1970251919918577,0.5924799259870879,0,90,122.7532996110145
78,0.10014787802356295,0.19418044145943522,0.5863144666670398,0,91,110.47796964991305
79,0.10114333701494616,0.19108668772538334,0.5795970675721588,0,92,99.43017268492174
80,0.10213900401140563,0.18772953736416628,0.572337496327361,0,93,89.48715541642957
81,0.10313212902110536,0.1840956091753624,0.5650139050837478,0,94,80.53843987478662
82,0.10412296203139704,0.18019006952970373,0.5717024007331994,0,95,72.48459588730796
83,0.10511987903737463,0.1765084367113446,0.9119001411691545,0,96,65.23613629857716
84,0.10907662902900483,0.17537598089721734,0.5499511090163094,0,100,469.7001813497556
85,0.11010533702210523,0.17473837415265728,0.5438702045451831,0,101,422.7301632147801
86,0.11110300301515963,0.17403963790440394,0.5423340476148257,0,102,380.4571468933021
87,0.11209950302145444,0.1732677623239191,0.5406361361313086,0,103,342.41143220397186
88,0.1130920440191403,0.172415629076404,0.5387605351852042,0,104,308.17028898357466
89,0.11408771002606954,0.1714755487890146,0.5366899149526978,0,105,277.3532600852172
90,0.1150842520291917,0.17043924334547875,0.5344055810995761,0,106,249.61793407669546
91,0.11607512703631073,0.16929783500155668,0.531887389671528,0,107,224.65614066902592
92,0.11718800204107538,0.16804184442336628,0.529113725332349,0,108,202.19052660212333
93,0.11830229403858539,0.16666120028575318,0.5260614874251248,0,109,181.971473941911
94,0.11936250203871168,0.16514526321311296,0.5227060991134818,0,110,163.7743265477199
95,0.1204025020415429,0.16348286762207973,0.519021565539379,0,111,147.39689389294793
96,0.12143054405169096,0.16166238473534927,0.5149805192918687,0,112,132.65720450365313
97,0.12246654405316804,0.1596718117730649,0.5105544610298716,0,113,119.39148405328783
98,0.12350846105255187,0.15749888895668082,0.5057135944206704,0,114,107.45233564795905
99,0.12454308605811093,0.15513125734057587,0.5004286634484418,0,115,96.70710208316315
100,0.12558116904983763,0.1525566336402396,0.4946697980295574,0,116,87.03639187484684
101,0.12668466904142406,0.14976324313637293,0.4885438816502185,0,117,78.33275268736216
102,0.12771629403869156,0.14674284985430047,0.4855554406727581,0,118,70.49947741862594
103,0.12874341904534958,0.14362521145353202,0.614511514864321,0,119,63.44952967676335
104,0.13187708603800274,0.14274556269433758,0.6167431001122592,0,122,228.41830683634805
105,0.13292646103946026,0.1418560541137787,0.6818916518783059,0,123,205.57647615271324
106,0.13496458603185602,0.14109691990931106,0.48479456577491087,0,125,370.03765707488384
107,0.1359695030405419,0.14049128701062732,0.4699108500850578,0,126,333.0338913673955
108,0.1369754620391177,0.1398346286463329,0.4667066217607797,0,127,299.73050223065593
109,0.13797454604355153,0.13911120503985147,0.46470657150252004,0,128,269.75745200759036
110,0.1389812960405834,0.1383134898537191,0.46283210458571755,0,129,242.78170680683132
111,0.13999050503480248,0.13743441616879476,0.4609271025263637,0,130,218.5035361261482
112,0.14099579703179188,0.13646653115238688,0.45909955377569756,0,131,196.65318251353338
113,0.14199429703876376,0.1354026004648034,0.45807858095023346,0,132,176.98786426218004
114,0.14299025504442398,0.13423721427863092,0.4615813142546794,0,133,159.28907783596205
115,0.14398596405226272,0.13298361695904065,0.4932400039529222,0,134,143.36017005236585
116,0.14498463105701376,0.13180996740476464,0.6988738064396407,0,135,129.02415304712926
117,0.14796000605565496,0.1311490798550551,0.44625101737146156,0,138,464.4869509696654
118,0.1489733810594771,0.13072096113718956,0.4451416680795051,0,139,418.03825587269887
119,0.14998921506048646,0.13024754227880325,0.4440505070430555,0,140,376.23443028542897
120,0.15115263205370866,0.1297241629727543,0.4428461146177475,0,141,338.61098725688606
121,0.15220942404994275,0.12914586616181548,0.44151437390681897,0,142,304.7498885311975
122,0.1532307160377968,0.1285072772411827,0.4400425956018721,0,143,274.27489967807776
123,0.15424479905050248,0.12780258418539125,0.4384169277614738,0,144,246.84740971027
124,0.155267549038399,0.12702552181693258,0.43662242693572,0,145,222.162668739243
125,0.15628838204429485,0.12616936210143276,0.43464297262588836,0,146,199.9464018653187
126,0.15730725704634096,0.12522690924300786,0.43246112343005244,0,147,179.95176167878685
127,0.15832096504163928,0.12419050593598818,0.43005849371025284,0,148,161.95658551090818
128,0.15932892404089216,0.12305204474315264,0.4274150458760686,0,149,145.76092695981737
129,0.1603376740386011,0.12180300821834747,0.42451480292519195,0,150,131.18483426383563
130,0.16135200703865848,0.12043450813017122,0.4213680482145152,0,151,118.06635083745206
131,0.16236746503273025,0.11893781522872497,0.41852298082665523,0,152,106.25971575370686
132,0.16350700602924917,0.11731083208912782,0.42577666891599597,0,153,95.63374417833617
133,0.16461517303832807,0.11572408610806872,0.6272395190471051,0,154,86.07036976050256
134,0.16760275604610797,0.11510651849520495,0.4984853871588962,0,157,309.8533311378092
135,0.16860375604301225,0.11453955657000611,0.4643543444910431,0,158,278.8679980240283
136,0.1696002980461344,0.11394380645456716,0.46123232984020995,0,159,250.98119822162545
137,0.17059675604104996,0.11330813954746649,0.4830702608830238,0,160,225.8830783994629
138,0.1716015480342321,0.11265588905305848,0.5568776314960115,0,161,203.29477055951662
139,0.1736855480412487,0.11214200929005823,0.425686767814516,0,163,365.93058700712993
140,0.17470175604103133,0.11168844453072431,0.40738308844453636,0,164,329.33752830641697
141,0.17571633904299233,0.11119900508615636,0.4027851045133077,0,165,296.40377547577526
142,0.17674458904366475,0.11066062864094678,0.400814512262701,0,166,266.7633979281977
143,0.1777766300510848,0.11006730607706043,0.3999122281617651,0,167,240.08705813537796
144,0.1788192130625248,0.10941404303738507,0.40067896070019926,0,168,216.07835232184016
145,0.17984354707004968,0.10869817385974394,0.4071615682379207,0,169,194.47051708965614
146,0.18086617207154632,0.10792799150206987,0.43835304587185814,0,170,175.02346538069054
147,0.18189483806781936,0.10718903035678833,0.585885116025953,0,171,157.5211188426215
148,0.18496179606881924,0.10678063232922538,0.39170454644698527,0,174,567.0760278334374
149,0.18598792106786277,0.10651208338962267,0.3884415776201011,0,175,510.36842505009366
