iter,elapsed_time,obj,gradnorm,eval,grad,B,B0,iter_inner,K,inv_step,momentum
24,0.027847165998537093,0.9703154357430457,1.9693021667312378,1,24,3.162277660168379e-09,100,24,281171,40000.0,0.9999964434411799
25,0.028955207992112264,0.9678704112808969,1.9666509510123074,1,25,3.162277660168379e-09,100,25,281171,40000.0,0.9999964434411799
26,0.030056499992497265,0.9653324236346467,1.9638802979243029,1,26,3.162277660168379e-09,100,26,281171,40000.0,0.9999964434411799
27,0.031157624995103106,0.962702091706175,1.9609904356163932,1,27,3.162277660168379e-09,100,27,281171,40000.0,0.9999964434411799
28,0.03225983299489599,0.9599800697324252,1.9579822520618644,1,28,3.162277660168379e-09,100,28,281171,40000.0,0.9999964434411799
29,0.03336137399310246,0.9571670486482982,1.9548574096015914,1,29,3.162277660168379e-09,100,29,281171,40000.0,0.9999964434411799
30,0.03449970799556468,0.9542637574092508,1.9516184612999543,1,30,3.162277660168379e-09,100,30,281171,40000.0,0.9999964434411799
31,0.03563887499331031,0.9512709642500408,1.948268967291883,1,31,3.162277660168379e-09,100,31,281171,40000.0,0.9999964434411799
32,0.036725208003190346,0.9481894778553672,1.9448136091744865,1,32,3.162277660168379e-09,100,32,281171,40000.0,0.9999964434411799
33,0.03781129101116676,0.9450201484177995,1.9412583003920105,1,33,3.162277660168379e-09,100,33,281171,40000.0,0.9999964434411799
34,0.03889579100359697,0.9417638685584409,1.9376102904794703,1,34,3.162277660168379e-09,100,34,281171,40000.0,0.9999964434411799
35,0.040012915997067466,0.9384215740861908,1.9338782609691332,1,35,3.162277660168379e-09,100,35,281171,40000.0,0.9999964434411799
36,0.0411035409924807,0.934994244572296,1.9300724107258016,1,36,3.162277660168379e-09,100,36,281171,40000.0,0.9999964434411799
37,0.04218087399203796,0.9314829037180835,1.9262045284626585,1,37,3.162277660168379e-09,100,37,281171,40000.0,0.9999964434411799
38,0.043252498988294974,0.9278886194953494,1.9222880502005066,1,38,3.162277660168379e-09,100,38,281171,40000.0,0.9999964434411799
39,0.04438099899562076,0.9242125040408253,1.918338099471164,1,39,3.162277660168379e-09,100,39,281171,40000.0,0.9999964434411799
40,0.0454675410001073,0.9204557132884176,1.9143715081326682,1,40,3.162277660168379e-09,100,40,281171,40000.0,0.9999964434411799
41,0.046546415993361734,0.9166194463255141,1.9104068157622651,1,41,3.162277660168379e-09,100,41,281171,40000.0,0.9999964434411799
42,0.04762937499617692,0.9127049444625195,1.906464245725866,1,42,3.162277660168379e-09,100,42,281171,40000.0,0.9999964434411799
43,0.04875870900286827,0.9087134900079039,1.9025656561931001,1,43,3.162277660168379e-09,100,43,281171,40000.0,0.9999964434411799
44,0.0498346259992104,0.9046464047443614,1.8987344645787951,1,44,3.162277660168379e-09,100,44,281171,40000.0,0.9999964434411799
45,0.050917126005515456,0.9005050481051808,1.8949955441482533,1,45,3.162277660168379e-09,100,45,281171,40000.0,0.9999964434411799
46,0.05199445900507271,0.8962908150535185,1.8913750918283851,1,46,3.162277660168379e-09,100,46,281171,40000.0,0.9999964434411799
47,0.0531038759945659,0.8920051336709692,1.8879004666221952,1,47,3.162277660168379e-09,100,47,281171,40000.0,0.9999964434411799
48,0.05418454299797304,0.8876494624655321,1.8845999984319497,1,48,3.162277660168379e-09,100,48,281171,40000.0,0.9999964434411799
49,0.05530495900893584,0.8832252874127807,1.8815027675565137,1,49,3.162277660168379e-09,100,49,281171,40000.0,0.9999964434411799
50,0.0563864180148812,0.8787341187476873,1.8786383556388264,1,50,3.162277660168379e-09,100,50,281171,40000.0,0.9999964434411799
51,0.057467585007543676,0.8741774875280862,1.8760365693956178,1,51,3.162277660168379e-09,100,51,281171,40000.0,0.9999964434411799
52,0.058547044012811966,0.8695569419941621,1.8737271390555945,1,52,3.162277660168379e-09,100,52,281171,40000.0,0.9999964434411799
53,0.0596165440074401,0.8648740437515474,1.8717393940534892,1,53,3.162277660168379e-09,100,53,281171,40000.0,0.9999964434411799
54,0.06069079400913324,0.860130363808598,1.8701019191610044,1,54,3.162277660168379e-09,100,54,281171,40000.0,0.9999964434411799
55,0.06178062800609041,0.8553274785011374,1.8688421948639649,1,55,3.162277660168379e-09,100,55,281171,40000.0,0.9999964434411799
56,0.06285329500678927,0.8504669653403708,1.8679862263968523,1,56,3.162277660168379e-09,100,56,281171,40000.0,0.9999964434411799
57,0.06393021199619398,0.845550398821783,1.8675581663980354,1,57,3.162277660168379e-09,100,57,281171,40000.0,0.9999964434411799
58,0.06501108700467739,0.8405793462345665,1.8675799366266508,1,58,3.162277660168379e-09,100,58,281171,40000.0,0.9999964434411799
59,0.06610250401718076,0.8355553635124942,1.868070854560358,1,59,3.162277660168379e-09,100,59,281171,40000.0,0.9999964434411799
60,0.06717883702367544,0.8304799911681151,1.8690472709487604,1,60,3.162277660168379e-09,100,60,281171,40000.0,0.9999964434411799
61,0.0682556280225981,0.8253547503526993,1.8705222245098414,1,61,3.162277660168379e-09,100,61,281171,40000.0,0.9999964434411799
62,0.06933308602310717,0.8201811390844658,1.8725051199108504,1,62,3.162277660168379e-09,100,62,281171,40000.0,0.9999964434411799
63,0.07042333603021689,0.8149606286872935,1.8750014349616309,1,63,3.162277660168379e-09,100,63,281171,40000.0,0.9999964434411799
64,0.07149562802806031,0.8096946604813214,1.8780124625657297,1,64,3.162277660168379e-09,100,64,281171,40000.0,0.9999964434411799
65,0.07257208602095488,0.8043846427655899,1.881535092429536,1,65,3.162277660168379e-09,100,65,281171,40000.0,0.9999964434411799
66,0.07367587702174205,0.7990319481311435,1.8855616368372148,1,66,3.162277660168379e-09,100,66,281171,40000.0,0.9999964434411799
67,0.07477425201795995,0.7936379111408379,1.89007970398235,1,67,3.162277660168379e-09,100,67,281171,40000.0,0.9999964434411799
68,0.07588983602181543,0.7882038264094166,1.8950721214357429,1,68,3.162277660168379e-09,100,68,281171,40000.0,0.9999964434411799
69,0.07699716901697684,0.782730947114329,1.9005169113575147,1,69,3.162277660168379e-09,100,69,281171,40000.0,0.9999964434411799
70,0.07811400301579852,0.7772204839641735,1.9063873180681594,1,70,3.162277660168379e-09,100,70,281171,40000.0,0.9999964434411799
71,0.07920554501470178,0.771673604647662,1.9126518876156327,1,71,3.162277660168379e-09,100,71,281171,40000.0,0.9999964434411799
72,0.08028317001299001,0.7660914337815738,1.9192745980500854,1,72,3.162277660168379e-09,100,72,281171,40000.0,0.9999964434411799
73,0.08135946102265734,0.7604750533713516,1.9262150382765257,1,73,3.162277660168379e-09,100,73,281171,40000.0,0.9999964434411799
74,0.08247558602306526,0.7548255037927997,1.9334286326245267,1,74,3.162277660168379e-09,100,74,281171,40000.0,0.9999964434411799
75,0.08354896101809572,0.7491437852978351,1.9408669076719671,1,75,3.162277660168379e-09,100,75,281171,40000.0,0.9999964434411799
76,0.08462425302423071,0.7434308600414058,1.948477797397588,1,76,3.162277660168379e-09,100,76,281171,40000.0,0.9999964434411799
77,0.08569912803068291,0.7376876546206277,1.9562059824178601,1,77,3.162277660168379e-09,100,77,281171,40000.0,0.9999964434411799
78,0.0867715030326508,0.7319150631109131,1.9639932588829265,1,78,3.162277660168379e-09,100,78,281171,40000.0,0.9999964434411799
79,0.08784192003076896,0.7261139505774475,1.9717789325533983,1,79,3.162277660168379e-09,100,79,281171,40000.0,0.9999964434411799
80,0.0891298370261211,0.7202851570338756,1.9795002336387584,1,80,3.162277660168379e-09,100,80,281171,40000.0,0.9999964434411799
81,0.09041933703701943,0.7144295018135594,1.987092748129736,1,81,3.162277660168379e-09,100,81,281171,40000.0,0.9999964434411799
82,0.0915906700247433,0.7085477883123525,1.9944908615799462,1,82,3.162277660168379e-09,100,82,281171,40000.0,0.9999964434411799
83,0.09272004502417985,0.7026408090555649,2.0016282115645083,1,83,3.162277660168379e-09,100,83,281171,40000.0,0.9999964434411799
84,0.09384854503150564,0.6967093510358005,2.0084381453442703,1,84,3.162277660168379e-09,100,84,281171,40000.0,0.9999964434411799
85,0.09501008702500258,0.6907542012626948,2.014854179574228,1,85,3.162277660168379e-09,100,85,281171,40000.0,0.9999964434411799
86,0.09612637803365942,0.6847761524603894,2.020810459197157,1,86,3.162277660168379e-09,100,86,281171,40000.0,0.9999964434411799
87,0.09746792002988514,0.6787760088439626,2.026242212944318,1,87,3.162277660168379e-09,100,87,281171,40000.0,0.9999964434411799
88,0.09861479503160808,0.6727545919020772,2.0310862031138455,1,88,3.162277660168379e-09,100,88,281171,40000.0,0.9999964434411799
89,0.09972162803751417,0.6667127461099522,2.0352811675065903,1,89,3.162277660168379e-09,100,89,281171,40000.0,0.9999964434411799
90,0.10082758603675757,0.6606513444944765,2.0387682515641927,1,90,3.162277660168379e-09,100,90,281171,40000.0,0.9999964434411799
91,0.1019356270408025,0.6545712939720044,2.041491428873342,1,91,3.162277660168379e-09,100,91,281171,40000.0,0.9999964434411799
92,0.1030267520545749,0.6484735403791714,2.0433979082741214,1,92,3.162277660168379e-09,100,92,281171,40000.0,0.9999964434411799
93,0.10412912706669886,0.6423590731180303,2.044438525841518,1,93,3.162277660168379e-09,100,93,281171,40000.0,0.9999964434411799
94,0.10522054306056816,0.6362289293390213,2.0445681200019394,1,94,3.162277660168379e-09,100,94,281171,40000.0,0.9999964434411799
95,0.10647946006793063,0.6300841975887743,2.0437458880061614,1,95,3.162277660168379e-09,100,95,281171,40000.0,0.9999964434411799
96,0.10770571006287355,0.6239260208545739,2.0419357219129566,1,96,3.162277660168379e-09,100,96,281171,40000.0,0.9999964434411799
97,0.10884375106252264,0.617755598943466,2.0391065221507065,1,97,3.162277660168379e-09,100,97,281171,40000.0,0.9999964434411799
98,0.10996933406568132,0.6115741901414693,2.0352324866249134,1,98,3.162277660168379e-09,100,98,281171,40000.0,0.9999964434411799
99,0.11111187606002204,0.6053831121070966,2.030293373235564,1,99,3.162277660168379e-09,100,99,281171,40000.0,0.9999964434411799
100,0.11222941706364509,0.599183741963371,2.024274733567494,1,100,3.162277660168379e-09,100,100,281171,40000.0,0.9999964434411799
101,0.11346050005522557,0.5929775155635604,2.0171681154273085,1,101,3.162277660168379e-09,100,101,281171,40000.0,0.9999964434411799
102,0.11492500004533213,0.586765925917889,2.0089712318301163,1,102,3.162277660168379e-09,100,102,281171,40000.0,0.9999964434411799
103,0.11613125004805624,0.5805505207812947,1.9996880939963089,1,103,3.162277660168379e-09,100,103,281171,40000.0,0.9999964434411799
104,0.11722858404391445,0.5743328994157081,1.9893291059111173,1,104,3.162277660168379e-09,100,104,281171,40000.0,0.9999964434411799
105,0.1183257920347387,0.5681147085540929,1.9779111180357531,1,105,3.162277660168379e-09,100,105,281171,40000.0,0.9999964434411799
106,0.11944379203487188,0.5618976376073591,1.9654574378468204,1,106,3.162277660168379e-09,100,106,281171,40000.0,0.9999964434411799
107,0.12052787504217122,0.5556834131689427,1.9519977950284702,1,107,3.162277660168379e-09,100,107,281171,40000.0,0.9999964434411799
108,0.12161145904974546,0.5494737928850525,1.9375682593573518,1,108,3.162277660168379e-09,100,108,281171,40000.0,0.9999964434411799
109,0.12276216805912554,0.5432705587710047,1.9222111096113927,1,109,3.162277660168379e-09,100,109,281171,40000.0,0.9999964434411799
110,0.12425108505703975,0.5370755100653667,1.9059746522068437,1,110,3.162277660168379e-09,100,110,281171,40000.0,0.9999964434411799
111,0.12537387605698314,0.5308904557235133,1.888912988729733,1,111,3.162277660168379e-09,100,111,281171,40000.0,0.9999964434411799
112,0.12647725106216967,0.5247172066603684,1.8710857320821586,1,112,3.162277660168379e-09,100,112,281171,40000.0,0.9999964434411799
113,0.12757483405584935,0.5185575678582348,1.8525576716130203,1,113,3.162277660168379e-09,100,113,281171,40000.0,0.9999964434411799
114,0.12866804306395352,0.512413330459543,1.833398388345469,1,114,3.162277660168379e-09,100,114,281171,40000.0,0.9999964434411799
115,0.12976471005822532,0.5062862639657392,1.8136818222445588,1,115,3.162277660168379e-09,100,115,281171,40000.0,0.9999964434411799
116,0.13084846005949657,0.5001781086623688,1.7934857943773546,1,116,3.162277660168379e-09,100,116,281171,40000.0,0.9999964434411799
117,0.13217933506530244,0.4940905683864525,1.7728914877870612,1,117,3.162277660168379e-09,100,117,281171,40000.0,0.9999964434411799
118,0.13342446005844977,0.48802530374557573,1.7519828919068414,1,118,3.162277660168379e-09,100,118,281171,40000.0,0.9999964434411799
119,0.13457662606379017,0.48198392588867583,1.7308462163441771,1,119,3.162277660168379e-09,100,119,281171,40000.0,0.9999964434411799
120,0.13566562606138177,0.47596799091648245,1.7095692808281993,1,120,3.162277660168379e-09,100,120,281171,40000.0,0.9999964434411799
121,0.13677791705413256,0.4699789950051144,1.6882408889767724,1,121,3.162277660168379e-09,100,121,281171,40000.0,0.9999964434411799
122,0.1378645000513643,0.46401837029975623,1.6669501942437384,1,122,3.162277660168379e-09,100,122,281171,40000.0,0.9999964434411799
123,0.13894670904846862,0.4580874816169828,1.64578606687949,1,123,3.162277660168379e-09,100,123,281171,40000.0,0.9999964434411799
124,0.14005850003741216,0.4521876239746168,1.6248364709054033,1,124,3.162277660168379e-09,100,124,281171,40000.0,0.9999964434411799
125,0.14141437504440546,0.446320020947489,1.6041878598917947,1,125,3.162277660168379e-09,100,125,281171,40000.0,0.9999964434411799
126,0.14257116605585907,0.4404858238267085,1.58392459967541,1,126,3.162277660168379e-09,100,126,281171,40000.0,0.9999964434411799
127,0.1436821240495192,0.43468611153962194,1.5641284250073988,1,127,3.162277660168379e-09,100,127,281171,40000.0,0.9999964434411799
128,0.14485183205397334,0.42892189126823144,1.5448779354646345,1,128,3.162277660168379e-09,100,128,281171,40000.0,0.9999964434411799
129,0.1459539150528144,0.42319409968606064,1.5262481337997948,1,129,3.162277660168379e-09,100,129,281171,40000.0,0.9999964434411799
130,0.14704141505353618,0.4175036047179825,1.5083100073083586,1,130,3.162277660168379e-09,100,130,281171,40000.0,0.9999964434411799
131,0.14813270705053583,0.41185120771493955,1.4911301498645482,1,131,3.162277660168379e-09,100,131,281171,40000.0,0.9999964434411799
132,0.14935362404503394,0.4062376459263802,1.4747704191905695,1,132,3.162277660168379e-09,100,132,281171,40000.0,0.9999964434411799
133,0.15067479005665518,0.4006635951480377,1.4592876208939891,1,133,3.162277660168379e-09,100,133,281171,40000.0,0.9999964434411799
134,0.1517728320613969,0.3951296724218172,1.4447332081017628,1,134,3.162277660168379e-09,100,134,281171,40000.0,0.9999964434411799
135,0.15291691505990457,0.3896364386682238,1.4311529834292989,1,135,3.162277660168379e-09,100,135,281171,40000.0,0.9999964434411799
136,0.15401883206504863,0.38418440114011226,1.4185867888469716,1,136,3.162277660168379e-09,100,136,281171,40000.0,0.9999964434411799
137,0.1551053320581559,0.3787740155994676,1.4070681690173905,1,137,3.162277660168379e-09,100,137,281171,40000.0,0.9999964434411799
138,0.1562537070713006,0.373405688136238,1.3966239950871473,1,138,3.162277660168379e-09,100,138,281171,40000.0,0.9999964434411799
139,0.1573925400734879,0.3680797765694933,1.38727403884583,1,139,3.162277660168379e-09,100,139,281171,40000.0,0.9999964434411799
140,0.15867937308212277,0.3627965913958189,1.3790304916047087,1,140,3.162277660168379e-09,100,140,281171,40000.0,0.9999964434411799
141,0.15978416508005466,0.3575563962770667,1.3718974279426777,1,141,3.162277660168379e-09,100,141,281171,40000.0,0.9999964434411799
142,0.16086929007724393,0.3523594080884976,1.3658702213052394,1,142,3.162277660168379e-09,100,142,281171,40000.0,0.9999964434411799
143,0.16195366508327425,0.34720579657785505,1.3609349258643786,1,143,3.162277660168379e-09,100,143,281171,40000.0,0.9999964434411799
144,0.16303949807479512,0.34209568371486304,1.3570676464779632,1,144,3.162277660168379e-09,100,144,281171,40000.0,0.9999964434411799
145,0.16412733207107522,0.33702914283780366,1.3542339253840967,1,145,3.162277660168379e-09,100,145,281171,40000.0,0.9999964434411799
146,0.16520762407162692,0.3320061977278989,1.3523881797864967,1,146,3.162277660168379e-09,100,146,281171,40000.0,0.9999964434411799
147,0.1663131660752697,0.32702682176200243,1.35147322816148,1,147,3.162277660168379e-09,100,147,281171,40000.0,0.9999964434411799
148,0.16743108206719626,0.3220909373083634,1.3514199445198778,1,148,3.162277660168379e-09,100,148,281171,40000.0,0.9999964434411799
149,0.16852324907085858,0.31719841553797234,1.3521470787628558,1,149,3.162277660168379e-09,100,149,281171,40000.0,0.9999964434411799
150,0.16960583206673618,0.31234907682434093,1.3535612776869292,1,150,3.162277660168379e-09,100,150,281171,40000.0,0.9999964434411799
151,0.17070020706159994,0.30754269189691436,1.3555573353613166,1,151,3.162277660168379e-09,100,151,281171,40000.0,0.9999964434411799
152,0.17178345707361586,0.3027789838973247,1.3580186939634729,1,152,3.162277660168379e-09,100,152,281171,40000.0,0.9999964434411799
153,0.1728687490831362,0.2980576314633917,1.360818207303616,1,153,3.162277660168379e-09,100,153,281171,40000.0,0.9999964434411799
154,0.17394862406945322,0.29337827293350205,1.3638191698517164,1,154,3.162277660168379e-09,100,154,281171,40000.0,0.9999964434411799
155,0.17505062407872174,0.2887405117245282,1.3668766047455305,1,155,3.162277660168379e-09,100,155,281171,40000.0,0.9999964434411799
156,0.17613358207745478,0.2841439228908719,1.3698387955698899,1,156,3.162277660168379e-09,100,156,281171,40000.0,0.9999964434411799
157,0.17725595708179753,0.279588060822061,1.3725490390870503,1,157,3.162277660168379e-09,100,157,281171,40000.0,0.9999964434411799
158,0.1783511240791995,0.27507246798337365,1.3748475898399533,1,158,3.162277660168379e-09,100,158,281171,40000.0,0.9999964434411799
159,0.17943212407408282,0.2705966845503366,1.3765737627590198,1,159,3.162277660168379e-09,100,159,281171,40000.0,0.9999964434411799
160,0.18051929007924628,0.26616025873593413,1.3775681565539228,1,160,3.162277660168379e-09,100,160,281171,40000.0,0.9999964434411799
161,0.18161645709187724,0.2617627575613948,1.3776749586341734,1,161,3.162277660168379e-09,100,161,281171,40000.0,0.9999964434411799
162,0.18272270710440353,0.2574037777799329,1.3767442913777275,1,162,3.162277660168379e-09,100,162,281171,40000.0,0.9999964434411799
163,0.18382404110161588,0.2530829566301701,1.3746345595286635,1,163,3.162277660168379e-09,100,163,281171,40000.0,0.9999964434411799
164,0.1849482501129387,0.2487999820742442,1.3712147591296444,1,164,3.162277660168379e-09,100,164,281171,40000.0,0.9999964434411799
165,0.18606237511266954,0.24455460216668026,1.3663667094838863,1,165,3.162277660168379e-09,100,165,281171,40000.0,0.9999964434411799
166,0.18715841710218228,0.24034663320525107,1.3599871710370695,1,166,3.162277660168379e-09,100,166,281171,40000.0,0.9999964434411799
167,0.18824370911170263,0.23617596633514065,1.3519898136572772,1,167,3.162277660168379e-09,100,167,281171,40000.0,0.9999964434411799
168,0.1893248761043651,0.23204257231289385,1.342307001500388,1,168,3.162277660168379e-09,100,168,281171,40000.0,0.9999964434411799
169,0.19040350111026783,0.22794650418639084,1.330891362446549,1,169,3.162277660168379e-09,100,169,281171,40000.0,0.9999964434411799
170,0.19148975110147148,0.22388789771018633,1.3177171119784892,1,170,3.162277660168379e-09,100,170,281171,40000.0,0.9999964434411799
171,0.1925648761098273,0.2198669693900539,1.302781103366365,1,171,3.162277660168379e-09,100,171,281171,40000.0,0.9999964434411799
172,0.19372475110867526,0.21588401213385533,1.286103578166778,1,172,3.162277660168379e-09,100,172,281171,40000.0,0.9999964434411799
173,0.19483537611085922,0.21193938857469632,1.267728593393785,1,173,3.162277660168379e-09,100,173,281171,40000.0,0.9999964434411799
174,0.19595145911443979,0.20803352222302912,1.2477241043477425,1,174,3.162277660168379e-09,100,174,281171,40000.0,0.9999964434411799
175,0.19706304311694112,0.20416688669289773,1.2261816850896234,1,175,3.162277660168379e-09,100,175,281171,40000.0,0.9999964434411799
176,0.19822487710916903,0.20033999332970043,1.2032158720438155,1,176,3.162277660168379e-09,100,176,281171,40000.0,0.9999964434411799
177,0.19934825210657436,0.19655337763853623,1.1789631203600381,1,177,3.162277660168379e-09,100,177,281171,40000.0,0.9999964434411799
178,0.20044325210619718,0.19280758496951997,1.153580367671011,1,178,3.162277660168379e-09,100,178,281171,40000.0,0.9999964434411799
179,0.2016485021013068,0.18910315595599625,1.127243206007617,1,179,3.162277660168379e-09,100,179,281171,40000.0,0.9999964434411799
180,0.2027642931061564,0.18544061222061697,1.100143670194635,1,180,3.162277660168379e-09,100,180,281171,40000.0,0.9999964434411799
181,0.20385946010355838,0.1818204428609102,1.0724876604056344,1,181,3.162277660168379e-09,100,181,281171,40000.0,0.9999964434411799
182,0.2049523351015523,0.17824309219941023,1.044492028063917,1,182,3.162277660168379e-09,100,182,281171,40000.0,0.9999964434411799
183,0.20603921009751502,0.17470894923390107,1.0163813682179965,1,183,3.162277660168379e-09,100,183,281171,40000.0,0.9999964434411799
184,0.2071196260949364,0.17121833915231835,0.9883845779689336,1,184,3.162277660168379e-09,100,184,281171,40000.0,0.9999964434411799
185,0.20820391809684224,0.16777151718696803,0.9607312591644069,1,185,3.162277660168379e-09,100,185,281171,40000.0,0.9999964434411799
186,0.2092893761000596,0.1643686649777137,0.933648063453287,1,186,3.162277660168379e-09,100,186,281171,40000.0,0.9999964434411799
187,0.21037383409566246,0.16100988949836326,0.9073550970965817,1,187,3.162277660168379e-09,100,187,281171,40000.0,0.9999964434411799
188,0.21146154309099074,0.1576952244801687,0.8820625187725741,1,188,3.162277660168379e-09,100,188,281171,40000.0,0.9999964434411799
189,0.2125446260906756,0.1544246341471728,0.8579674720428526,1,189,3.162277660168379e-09,100,189,281171,40000.0,0.9999964434411799
190,0.21365904208505526,0.15119801896638782,0.8352514904455962,1,190,3.162277660168379e-09,100,190,281171,40000.0,0.9999964434411799
191,0.21474258408125024,0.1480152230176558,0.8140784926356014,1,191,3.162277660168379e-09,100,191,281171,40000.0,0.9999964434411799
192,0.21583266808011103,0.14487604250929176,0.7945934441329255,1,192,3.162277660168379e-09,100,192,281171,40000.0,0.9999964434411799
193,0.21691400207055267,0.14178023491121125,0.7769217004690149,1,193,3.162277660168379e-09,100,193,281171,40000.0,0.9999964434411799
194,0.21800062707916368,0.13872752815108164,0.7611689676832217,1,194,3.162277660168379e-09,100,194,281171,40000.0,0.9999964434411799
195,0.21912183507811278,0.1357176293235746,0.747421729523739,1,195,3.162277660168379e-09,100,195,281171,40000.0,0.9999964434411799
196,0.2202507940819487,0.13275023239892128,0.7357479108356431,1,196,3.162277660168379e-09,100,196,281171,40000.0,0.9999964434411799
197,0.22136537807818968,0.12982502448376831,0.7261974911750336,1,197,3.162277660168379e-09,100,197,281171,40000.0,0.9999964434411799
198,0.2224624610680621,0.12694169028211022,0.7188027688957509,1,198,3.162277660168379e-09,100,198,281171,40000.0,0.9999964434411799
199,0.22356141907221172,0.12409991452234256,0.7135780157807842,1,199,3.162277660168379e-09,100,199,281171,40000.0,0.9999964434411799
200,0.2246535440790467,0.1212993822521641,0.7105183578471992,1,200,3.162277660168379e-09,100,200,281171,40000.0,0.9999964434411799
201,0.22577016908326186,0.11853977704871776,0.7095978586252132,1,201,3.162277660168379e-09,100,201,281171,40000.0,0.9999964434411799
202,0.2268535440962296,0.1158207773385837,0.7107669439398285,1,202,3.162277660168379e-09,100,202,281171,40000.0,0.9999964434411799
203,0.2280701690906426,0.1131420511620718,0.7139494606528055,1,203,3.162277660168379e-09,100,203,281171,40000.0,0.9999964434411799
204,0.2291767100832658,0.11050324983972447,0.7190397737468595,1,204,3.162277660168379e-09,100,204,281171,40000.0,0.9999964434411799
205,0.23026604308688547,0.10790400109758502,0.7259003522664644,1,205,3.162277660168379e-09,100,205,281171,40000.0,0.9999964434411799
206,0.23140379307733383,0.10534390227424027,0.7343602657250188,1,206,3.162277660168379e-09,100,206,281171,40000.0,0.9999964434411799
207,0.23249575108638965,0.10282251426114795,0.7442149171142226,1,207,3.162277660168379e-09,100,207,281171,40000.0,0.9999964434411799
208,0.23357745907560457,0.10033935681462254,0.7552271997817054,1,208,3.162277660168379e-09,100,208,281171,40000.0,0.9999964434411799
209,0.2346712930884678,0.09789390582182424,0.7671301135092439,1,209,3.162277660168379e-09,100,209,281171,40000.0,0.9999964434411799
210,0.2357561260869261,0.09548559300558557,0.7796307386031652,1,210,3.162277660168379e-09,100,210,281171,40000.0,0.9999964434411799
211,0.23684041807428002,0.09311380841807537,0.792415365264943,1,211,3.162277660168379e-09,100,211,281171,40000.0,0.9999964434411799
212,0.23791558407538105,0.09077790590792806,0.8051555166548684,1,212,3.162277660168379e-09,100,212,281171,40000.0,0.9999964434411799
213,0.23899987507320475,0.08847721155870697,0.8175145849829532,1,213,3.162277660168379e-09,100,213,281171,40000.0,0.9999964434411799
214,0.2400749580701813,0.08621103489946624,0.8291548110009147,1,214,3.162277660168379e-09,100,214,281171,40000.0,0.9999964434411799
