iter,elapsed_time,obj,gradnorm,eval,grad,L
245,0.2903712149418425,0.06315837663457957,0.30456225456575914,0,282,423.1503033379857
246,0.2913915479439311,0.06296668951408933,0.28595418379233944,0,283,380.8352730041871
247,0.29241063093650155,0.06276193531649422,0.2816133863491279,0,284,342.7517457037684
248,0.29342925593664404,0.06253688412689916,0.28027618125738457,0,285,308.4765711333916
249,0.2944885469332803,0.06228862701484087,0.2803739855232239,0,286,277.62891402005243
250,0.2955250469240127,0.062015222479718836,0.2828880551538784,0,287,249.8660226180472
251,0.296542587922886,0.0617165328908819,0.293376418020716,0,288,224.8794203562425
252,0.29757083792355843,0.06140261184558677,0.33694257565965713,0,289,202.39147832061823
253,0.29961567193095107,0.06119928009658227,0.2991050760267305,0,291,364.3046609771128
254,0.30062862993509043,0.06099025731476056,0.28954137867914687,0,292,327.87419487940156
255,0.3016396719322074,0.06076347858891755,0.28897648527676395,0,293,295.0867753914614
256,0.3026511309290072,0.06051628156594302,0.2963901268725508,0,294,265.5780978523153
257,0.3036676719348179,0.06025166399457742,0.3225058305248046,0,295,239.02028806708378
258,0.30468737993214745,0.0599938324814735,0.4090002095898415,0,296,215.1182592603754
259,0.30671200493816286,0.05977318613839391,0.3149796466495037,0,298,387.2128666686757
260,0.3077234219381353,0.05957560562942682,0.29226307087256753,0,299,348.49158000180813
261,0.3087297549354844,0.059366257911411854,0.2871253833617753,0,300,313.6424220016273
262,0.3097352969489293,0.05913865465852761,0.2904986369228193,0,301,282.2781798014646
263,0.31074746295053046,0.05889270772432701,0.30680344896296985,0,302,254.05036182131815
264,0.31176562994369306,0.05863958716887501,0.35999213145199815,0,303,228.64532563918632
265,0.31382392095110845,0.05844923532161364,0.2870721442861594,0,305,411.5615861505354
266,0.31484008695406374,0.05827212157711459,0.27341989352838386,0,306,370.40542753548186
267,0.3158625449577812,0.05808099094394858,0.2698803404156471,0,307,333.3648847819337
268,0.3168794619559776,0.05787082914639718,0.26919861180531746,0,308,300.02839630374035
269,0.31789983695489354,0.05763934863977886,0.27086895216053125,0,309,270.02555667336634
