iter,elapsed_time,obj,gradnorm,eval,grad,B,B0,iter_inner,K,inv_step,momentum
31,0.0445526259863982,0.9512702172883585,1.9482681308265142,1,31,1e-08,100,31,500000,40000.0,0.999998
32,0.046009166981093585,0.9481886581775816,1.944812691435633,1,32,1e-08,100,32,500000,40000.0,0.999998
33,0.047536124984617345,0.9450192516928275,1.9412572986814065,1,33,1e-08,100,33,500000,40000.0,0.999998
34,0.04874929097422864,0.9417628903742536,1.937609202962063,1,34,1e-08,100,34,500000,40000.0,0.999998
35,0.0498950409819372,0.9384205099563898,1.9338770868955995,1,35,1e-08,100,35,500000,40000.0,0.999998
36,0.05101124898646958,0.9349930899430489,1.9300711506809738,1,36,1e-08,100,36,500000,40000.0,0.999998
37,0.05211424898880068,0.9314816539754137,1.9262031846400376,1,37,1e-08,100,37,500000,40000.0,0.999998
38,0.0532491239864612,0.9278872699727615,1.922286626702577,1,38,1e-08,100,38,500000,40000.0,0.999998
39,0.05463112398865633,0.924211050027245,1.9183366026347377,1,39,1e-08,100,39,500000,40000.0,0.999998
40,0.055770789986127056,0.9204541500364232,1.914369946877913,1,40,1e-08,100,40,500000,40000.0,0.999998
41,0.05690533098822925,0.9166177690598238,1.910405201963442,1,41,1e-08,100,41,500000,40000.0,0.999998
42,0.05800508099491708,0.9127031483887017,1.9064625946011389,1,42,1e-08,100,42,500000,40000.0,0.999998
43,0.05911041499348357,0.9087115703212625,1.9025639867100406,1,43,1e-08,100,43,500000,40000.0,0.999998
44,0.06022578998818062,0.9046443566389547,1.898732799871452,1,44,1e-08,100,44,500000,40000.0,0.999998
45,0.061357247992418706,0.9005028667829131,1.89499391194087,1,45,1e-08,100,45,500000,40000.0,0.999998
46,0.06248583199339919,0.8962884957332536,1.8913735248600365,1,46,1e-08,100,46,500000,40000.0,0.999998
47,0.06360216499888338,0.8920026715975957,1.8878990030658387,1,47,1e-08,100,47,500000,40000.0,0.999998
48,0.06470637299935333,0.8876468529189184,1.884598682300634,1,48,1e-08,100,48,500000,40000.0,0.999998
49,0.06580537300033029,0.8832225257165478,1.8815016490887828,1,49,1e-08,100,49,500000,40000.0,0.999998
50,0.06692016500164755,0.8787312002777227,1.8786374916547721,1,50,1e-08,100,50,500000,40000.0,0.999998
51,0.06801645700761583,0.8741744077207264,1.8760360236145521,1,51,1e-08,100,51,500000,40000.0,0.999998
52,0.0691081240074709,0.8695536963539645,1.873726982366011,1,52,1e-08,100,52,500000,40000.0,0.999998
53,0.07022704000701196,0.8648706278585729,1.8717397047258513,1,53,1e-08,100,53,500000,40000.0,0.999998
54,0.07133333200181369,0.8601267733251269,1.8701027829940264,1,54,1e-08,100,54,500000,40000.0,0.999998
55,0.07241629001509864,0.8553237091777406,1.8688437052553915,1,55,1e-08,100,55,500000,40000.0,0.999998
56,0.07350516501173843,0.8504630130212618,1.8679884843303853,1,56,1e-08,100,56,500000,40000.0,0.999998
57,0.07458558201324195,0.8455462594493816,1.867561280338967,1,57,1e-08,100,57,500000,40000.0,0.999998
58,0.07568966501276009,0.8405750158532032,1.867584022319937,1,58,1e-08,100,58,500000,40000.0,0.999998
59,0.07676970701140817,0.8355508382711961,1.8680760347263277,1,59,1e-08,100,59,500000,40000.0,0.999998
60,0.0778554570133565,0.8304752673224203,1.8690536748733249,1,60,1e-08,100,60,500000,40000.0,0.999998
61,0.07894270701217465,0.8253498242654479,1.8705299875279278,1,61,1e-08,100,61,500000,40000.0,0.999998
62,0.0800282900017919,0.820176007225536,1.8725143827837945,1,62,1e-08,100,62,500000,40000.0,0.999998
63,0.08110479000606574,0.8149552876322498,1.8750123431512968,1,63,1e-08,100,63,500000,40000.0,0.999998
64,0.08237604000896681,0.8096891069089622,1.878025165410194,1,64,1e-08,100,64,500000,40000.0,0.999998
65,0.08419233201129828,0.8043788734543864,1.8815497422271155,1,65,1e-08,100,65,500000,40000.0,0.999998
66,0.08538895701349247,0.799025959954583,1.8855783878474341,1,66,1e-08,100,66,500000,40000.0,0.999998
67,0.08657141501316801,0.7936317010616918,1.8900987113540104,1,67,1e-08,100,67,500000,40000.0,0.999998
68,0.0877094560128171,0.7881973914729699,1.8950935400735553,1,68,1e-08,100,68,500000,40000.0,0.999998
69,0.08896387201093603,0.7827242844406251,1.9005408947397355,1,69,1e-08,100,69,500000,40000.0,0.999998
70,0.09022103901952505,0.7772135907393439,1.9064140170282984,1,70,1e-08,100,70,500000,40000.0,0.999998
71,0.09139183101069648,0.7716664781144222,1.912681449101596,1,71,1e-08,100,71,500000,40000.0,0.999998
72,0.09261478899861686,0.7660840712289866,1.9193071638740775,1,72,1e-08,100,72,500000,40000.0,0.999998
73,0.0937476639956003,0.7604674521239728,1.9262507438686816,1,73,1e-08,100,73,500000,40000.0,0.999998
74,0.09491924798930995,0.7548176611993391,1.933467605802666,1,74,1e-08,100,74,500000,40000.0,0.999998
75,0.09606037299090531,0.7491356987194745,1.9409092674390567,1,75,1e-08,100,75,500000,40000.0,0.999998
76,0.09722691499337088,0.7434225268399355,1.9485236527775596,1,76,1e-08,100,76,500000,40000.0,0.999998
77,0.09867928999301512,0.7376790721465702,1.956255431339418,1,77,1e-08,100,77,500000,40000.0,0.999998
78,0.10040233199833892,0.7319062286918177,1.9640463871199285,1,78,1e-08,100,78,500000,40000.0,0.999998
79,0.10165237399633043,0.7261048615065421,1.971835812729379,1,79,1e-08,100,79,500000,40000.0,0.999998
80,0.10280083199904766,0.720275810559279,1.9795609243022234,1,80,1e-08,100,80,500000,40000.0,0.999998
81,0.10404674900928512,0.7144198951282481,1.9871572929060004,1,81,1e-08,100,81,500000,40000.0,0.999998
82,0.10520616600115318,0.7085379185450889,1.9945592884045746,1,82,1e-08,100,82,500000,40000.0,0.999998
83,0.10634954099077731,0.7026306732629857,2.001700532002837,1,83,1e-08,100,83,500000,40000.0,0.999998
84,0.10751133298617788,0.6966989461958644,2.008514354001013,1,84,1e-08,100,84,500000,40000.0,0.999998
85,0.10867087398946751,0.6907435242696734,2.014934253596882,1,85,1e-08,100,85,500000,40000.0,0.999998
86,0.10984404099872336,0.6847652001215822,2.0208943578766823,1,86,1e-08,100,86,500000,40000.0,0.999998
87,0.11098179100372363,0.6787647778782947,2.026329877416463,1,87,1e-08,100,87,500000,40000.0,0.999998
88,0.11211629099852871,0.672743078940726,2.031177556164446,1,88,1e-08,100,88,500000,40000.0,0.999998
89,0.11329149900120683,0.6667009476991193,2.0353761134841553,1,89,1e-08,100,89,500000,40000.0,0.999998
90,0.11443379000411369,0.6606392571004025,2.038866676403113,1,90,1e-08,100,90,500000,40000.0,0.999998
91,0.11556724800902884,0.6545589139882927,2.0415932002310657,1,91,1e-08,100,91,500000,40000.0,0.999998
92,0.11673487300868146,0.6484608641364532,2.0435028757855904,1,92,1e-08,100,92,500000,40000.0,0.999998
93,0.11808333201042842,0.6423460968959723,2.0445465214941083,1,93,1e-08,100,93,500000,40000.0,0.999998
94,0.11966962400765624,0.6362156493806354,2.04467895863396,1,94,1e-08,100,94,500000,40000.0,0.999998
95,0.12090841600729618,0.6300706101169573,2.0438593679317227,1,95,1e-08,100,95,500000,40000.0,0.999998
96,0.12206583301303908,0.6239121220907605,2.042051625675647,1,96,1e-08,100,96,500000,40000.0,0.999998
97,0.12332254102511797,0.6177413851282423,2.0392246174080255,1,97,1e-08,100,97,500000,40000.0,0.999998
98,0.12449416602612473,0.6115596575569493,2.035352527164794,1,98,1e-08,100,98,500000,40000.0,0.999998
99,0.12571033302810974,0.6053682571008374,2.030415100125553,1,99,1e-08,100,99,500000,40000.0,0.999998
100,0.1268860410200432,0.5991685609735543,2.024397876436245,1,100,1e-08,100,100,500000,40000.0,0.999998
101,0.12870766602281947,0.5929620051451451,2.0172923938770126,1,101,1e-08,100,101,500000,40000.0,0.999998
102,0.13020979102293495,0.5867500827694061,2.0090963569772673,1,102,1e-08,100,102,500000,40000.0,0.999998
103,0.13151041601668112,0.5805343417719341,1.9998137701368863,1,103,1e-08,100,103,500000,40000.0,0.999998
104,0.13269274901540484,0.5743163816123278,1.989455032304788,1,104,1e-08,100,104,500000,40000.0,0.999998
105,0.13387662400782574,0.5680978492477722,1.9780369908020692,1,105,1e-08,100,105,500000,40000.0,0.999998
106,0.13503179101098794,0.5618804343391074,1.9655829519647272,1,106,1e-08,100,106,500000,40000.0,0.999998
107,0.13619550000294112,0.5556658637541828,1.9521226464285604,1,107,1e-08,100,107,500000,40000.0,0.999998
108,0.13732520800840575,0.5494558954365074,1.9376921470944155,1,108,1e-08,100,108,500000,40000.0,0.999998
109,0.1390460830007214,0.5432523117196337,1.922333738102925,1,109,1e-08,100,109,500000,40000.0,0.999998
110,0.14038229201105423,0.5370569121790243,1.9060957335211426,1,110,1e-08,100,110,500000,40000.0,0.999998
111,0.14156550000188872,0.5308715061230387,1.889032244905313,1,111,1e-08,100,111,500000,40000.0,0.999998
112,0.14278920899960212,0.5246979048328528,1.8712028974583201,1,112,1e-08,100,112,500000,40000.0,0.999998
113,0.1439615419949405,0.5185379136672723,1.85267249514967,1,113,1e-08,100,113,500000,40000.0,0.999998
114,0.14509075098612811,0.5123933241523052,1.8335106359087174,1,114,1e-08,100,114,500000,40000.0,0.999998
115,0.1462217509833863,0.5062659061767939,1.8137912788333377,1,115,1e-08,100,115,500000,40000.0,0.999998
116,0.14758233497559559,0.5001574004142124,1.7935922662653683,1,116,1e-08,100,116,500000,40000.0,0.999998
117,0.1497041259717662,0.49406951108679037,1.7729948045537676,1,117,1e-08,100,117,500000,40000.0,0.999998
118,0.15090845996746793,0.4880038991814551,1.7520829083312819,1,118,1e-08,100,118,500000,40000.0,0.999998
119,0.15219420996436384,0.4819621762176308,1.730942814135985,1,119,1e-08,100,119,500000,40000.0,0.999998
120,0.15331583496299572,0.4759458986549156,1.7096623701713902,1,120,1e-08,100,120,500000,40000.0,0.999998
121,0.1546233349654358,0.46995656301418837,1.6883304098639245,1,121,1e-08,100,121,500000,40000.0,0.999998
122,0.15572437597438693,0.463995601769118,1.6670361175809092,1,122,1e-08,100,122,500000,40000.0,0.999998
123,0.156817875962588,0.45806438004668126,1.6458683953456936,1,123,1e-08,100,123,500000,40000.0,0.999998
124,0.1579403339565033,0.4521641931556,1.624915239554452,1,124,1e-08,100,124,500000,40000.0,0.999998
125,0.159104916951037,0.44629626494108887,1.6042631364890476,1,125,1e-08,100,125,500000,40000.0,0.999998
126,0.16022329195402563,0.4404617469435157,1.5839964847667625,1,126,1e-08,100,126,500000,40000.0,0.999998
127,0.16140758396068122,0.4346617183181574,1.5641970517226575,1,127,1e-08,100,127,500000,40000.0,0.999998
128,0.16260570895974524,0.42889718645378955,1.5449434690619956,1,128,1e-08,100,128,500000,40000.0,0.999998
129,0.1637364589550998,0.4231690882100683,1.5263107709618327,1,129,1e-08,100,129,500000,40000.0,0.999998
130,0.1648604589572642,0.4174782916781745,1.5083699752024595,1,130,1e-08,100,130,500000,40000.0,0.999998
131,0.16595220896124374,0.4118255983565919,1.4911877049817501,1,131,1e-08,100,131,500000,40000.0,0.999998
132,0.1670776669634506,0.4062117456247767,1.474825845975808,1,132,1e-08,100,132,500000,40000.0,0.999998
133,0.1681677079614019,0.4006374093922782,1.45934123017786,1,133,1e-08,100,133,500000,40000.0,0.999998
134,0.16926062396669295,0.3951032067999936,1.4447853353388749,1,134,1e-08,100,134,500000,40000.0,0.999998
135,0.17035570697044022,0.38960969885391905,1.4312039867415682,1,135,1e-08,100,135,500000,40000.0,0.999998
136,0.17144087396445684,0.3841573928800997,1.4186370468621958,1,136,1e-08,100,136,500000,40000.0,0.999998
137,0.17253054096363485,0.3787467447024194,1.407118078484887,1,137,1e-08,100,137,500000,40000.0,0.999998
138,0.1736207079666201,0.37337816046219235,1.3966739682443652,1,138,1e-08,100,138,500000,40000.0,0.999998
139,0.1747037489694776,0.36805199801977995,1.3873245005034818,1,139,1e-08,100,139,500000,40000.0,0.999998
140,0.17580820695729926,0.36276856790311085,1.3790818759146861,1,140,1e-08,100,140,500000,40000.0,0.999998
141,0.1768958739558002,0.35752813379520904,1.3719501748135552,1,141,1e-08,100,141,500000,40000.0,0.999998
142,0.17798954095633235,0.35233091258176963,1.3659247724354935,1,142,1e-08,100,142,500000,40000.0,0.999998
143,0.17907549896335695,0.34717707400934256,1.3609917203741073,1,143,1e-08,100,143,500000,40000.0,0.999998
144,0.18016579096729401,0.34206674003366894,1.3571271161354803,1,144,1e-08,100,144,500000,40000.0,0.999998
145,0.18126216596283484,0.33699998396488284,1.3542964894439053,1,145,1e-08,100,145,500000,40000.0,0.999998
146,0.18236545796389692,0.3319768295403998,1.3524542394783325,1,146,1e-08,100,146,500000,40000.0,0.999998
147,0.18346495796868112,0.32699725007608743,1.3515431608949722,1,147,1e-08,100,147,500000,40000.0,0.999998
148,0.1845667079614941,0.32206116786060485,1.351494097893591,1,148,1e-08,100,148,500000,40000.0,0.999998
149,0.18566691696469206,0.3171684539655401,1.3522257644885063,1,149,1e-08,100,149,500000,40000.0,0.999998
150,0.18677133395976853,0.3123189286443279,1.3536447655573243,1,150,1e-08,100,150,500000,40000.0,0.999998
151,0.18787233394687064,0.3075123624852677,1.355645847402728,1,151,1e-08,100,151,500000,40000.0,0.999998
152,0.18897816694516223,0.3027484784679754,1.3581123989192003,1,152,1e-08,100,152,500000,40000.0,0.999998
153,0.19008745794417337,0.29802695504826593,1.3609172155947649,1,153,1e-08,100,153,500000,40000.0,0.999998
154,0.19125499993970152,0.2933474303641876,1.3639235291545606,1,154,1e-08,100,154,500000,40000.0,0.999998
155,0.1924988329410553,0.2887095076164165,1.366986296312899,1,155,1e-08,100,155,500000,40000.0,0.999998
156,0.19367254193639383,0.28411276163061927,1.3699537314079857,1,156,1e-08,100,156,500000,40000.0,0.999998
157,0.19481304193323012,0.2795567465591943,1.372669060080492,1,157,1e-08,100,157,500000,40000.0,0.999998
158,0.19598745893745217,0.27504100462680797,1.3749724648975787,1,158,1e-08,100,158,500000,40000.0,0.999998
159,0.19713266692997422,0.27056507577047745,1.3767031890323886,1,159,1e-08,100,159,500000,40000.0,0.999998
160,0.19827104192518163,0.266128507972898,1.3777017607604114,1,160,1e-08,100,160,500000,40000.0,0.999998
161,0.19950287492247298,0.261730868039706,1.377812299497311,1,161,1e-08,100,161,500000,40000.0,0.999998
162,0.20066108292667195,0.25737175252985006,1.3768848631793127,1,162,1e-08,100,162,500000,40000.0,0.999998
163,0.2018490829213988,0.25305079851555606,1.3747777967506034,1,163,1e-08,100,163,500000,40000.0,0.999998
164,0.20304262392164674,0.24876769382665076,1.3713600421476186,1,164,1e-08,100,164,500000,40000.0,0.999998
165,0.2041733739170013,0.24452218642505424,1.3665133712605586,1,165,1e-08,100,165,500000,40000.0,0.999998
166,0.20536487390927505,0.24031409256041947,1.3601345047482005,1,166,1e-08,100,166,500000,40000.0,0.999998
167,0.20680062389874365,0.23614330337799241,1.3521370811708047,1,167,1e-08,100,167,500000,40000.0,0.999998
168,0.20817195689596701,0.23200978968497074,1.3424534426154213,1,168,1e-08,100,168,500000,40000.0,0.999998
169,0.2093151649023639,0.22791360463143065,1.3310362047864186,1,169,1e-08,100,169,500000,40000.0,0.999998
170,0.21042824890173506,0.2238548841250455,1.3178595814196201,1,170,1e-08,100,170,500000,40000.0,0.999998
171,0.21155491590616293,0.21983384487338087,1.3029204348722705,1,171,1e-08,100,171,500000,40000.0,0.999998
172,0.21265795691579115,0.21585078003089686,1.2862390268853925,1,172,1e-08,100,172,500000,40000.0,0.999998
173,0.21378120691224467,0.21190605251669964,1.2678594458650485,1,173,1e-08,100,173,500000,40000.0,0.999998
174,0.21487774791603442,0.20800008615985557,1.2478496896584537,1,174,1e-08,100,174,500000,40000.0,0.999998
175,0.21647099791152868,0.20413335491768275,1.226301385803608,1,175,1e-08,100,175,500000,40000.0,0.999998
176,0.21761053892259952,0.20030637049467614,1.2033291347277968,1,176,1e-08,100,176,500000,40000.0,0.999998
177,0.21875403892772738,0.19651966876146207,1.1790694655199785,1,177,1e-08,100,177,500000,40000.0,0.999998
178,0.21986828892841004,0.19277379543053716,1.1536793989095366,1,178,1e-08,100,178,500000,40000.0,0.999998
179,0.22097924693662208,0.1890692914851074,1.1273346182126776,1,179,1e-08,100,179,500000,40000.0,0.999998
180,0.22211133093514945,0.18540667887638151,1.1002272565714932,1,180,1e-08,100,180,500000,40000.0,0.999998
181,0.2232197059347527,0.18178644700132043,1.0725633181719954,1,181,1e-08,100,181,500000,40000.0,0.999998
182,0.22433341393480077,0.17820904044624233,1.0445597626410121,1,182,1e-08,100,182,500000,40000.0,0.999998
183,0.22543987294193357,0.1746748484321162,1.0164412957721967,1,183,1e-08,100,183,500000,40000.0,0.999998
184,0.22703591494064312,0.1711841963262889,0.9884369261899555,1,184,1e-08,100,184,500000,40000.0,0.999998
185,0.22817528992891312,0.16773733949542255,0.9607763662099476,1,185,1e-08,100,185,500000,40000.0,0.999998
186,0.2292791649379069,0.1643344596693119,0.9336863750480208,1,186,1e-08,100,186,500000,40000.0,0.999998
187,0.230405414942652,0.16097566386973125,0.9073871618448086,1,187,1e-08,100,187,500000,40000.0,0.999998
188,0.2315235809510341,0.15766098583804108,0.8820889818261676,1,188,1e-08,100,188,500000,40000.0,0.999998
189,0.2326372059615096,0.15439038977601452,0.8579890673526603,1,189,1e-08,100,189,500000,40000.0,0.999998
190,0.23373345595609862,0.15116377610250878,0.8352690319022797,1,190,1e-08,100,190,500000,40000.0,0.999998
191,0.23483503896568436,0.14798098883041455,0.8140928644599573,1,191,1e-08,100,191,500000,40000.0,0.999998
192,0.2359441639709985,0.14484182408952231,0.7946055908840598,1,192,1e-08,100,192,500000,40000.0,0.999998
193,0.23713895597029477,0.14174603926653653,0.7769326169839422,1,193,1e-08,100,193,500000,40000.0,0.999998
194,0.2382352059648838,0.13869336220731587,0.761179689131889,1,194,1e-08,100,194,500000,40000.0,0.999998
195,0.23933053996006493,0.13568349993100573,0.7474333215626894,1,195,1e-08,100,195,500000,40000.0,0.999998
196,0.24041533096169587,0.13271614634192133,0.7357614595963475,1,196,1e-08,100,196,500000,40000.0,0.999998
197,0.24150883094989695,0.12979098849193774,0.7262140925761248,1,197,1e-08,100,197,500000,40000.0,0.999998
198,0.24260608095210046,0.12690771104103582,0.7188235165857693,1,198,1e-08,100,198,500000,40000.0,0.999998
199,0.2436949139519129,0.12406599868205735,0.7136039869660827,1,199,1e-08,100,199,500000,40000.0,0.999998
200,0.2447788309509633,0.1212655364315417,0.710550596388184,1,200,1e-08,100,200,500000,40000.0,0.999998
201,0.24610270596167538,0.11850600783431699,0.7096373551058871,1,201,1e-08,100,201,500000,40000.0,0.999998
202,0.24723245594941545,0.11578709127686551,0.7108146128938999,1,202,1e-08,100,202,500000,40000.0,0.999998
203,0.24833678895083722,0.11310845474442131,0.7140061156776614,1,203,1e-08,100,203,500000,40000.0,0.999998
204,0.2495069559518015,0.11046974948029711,0.7191061017402871,1,204,1e-08,100,204,500000,40000.0,0.999998
205,0.25060749794647563,0.1078706031046202,0.7259768883656227,1,205,1e-08,100,205,500000,40000.0,0.999998
206,0.25176058095530607,0.1053106128161107,0.7344473706379038,1,206,1e-08,100,206,500000,40000.0,0.999998
207,0.25285162194631994,0.10278933932898915,0.7443127583939914,1,207,1e-08,100,207,500000,40000.0,0.999998
208,0.25395041395677254,0.10030630218387779,0.7553357382496189,1,208,1e-08,100,208,500000,40000.0,0.999998
209,0.25520783095271327,0.09786097701539899,0.7672490955711947,1,209,1e-08,100,209,500000,40000.0,0.999998
210,0.25632258095720317,0.09545279526150209,0.7797596947274559,1,210,1e-08,100,210,500000,40000.0,0.999998
211,0.2574524979572743,0.09308114666452642,0.7925536144789078,1,211,1e-08,100,211,500000,40000.0,0.999998
212,0.25855116396269295,0.09074538474843227,0.8053021766202819,1,212,1e-08,100,212,500000,40000.0,0.999998
213,0.2596557469514664,0.08844483526967159,0.8176685870367177,1,213,1e-08,100,213,500000,40000.0,0.999998
214,0.2607534969574772,0.08617880744187348,0.8293149194792774,1,214,1e-08,100,214,500000,40000.0,0.999998
215,0.26184370495320763,0.08394660753923287,0.8399092016322963,1,215,1e-08,100,215,500000,40000.0,0.999998
216,0.26300937194901053,0.08174755430307387,0.8491323996242284,1,216,1e-08,100,216,500000,40000.0,0.999998
217,0.2642563719418831,0.07958099542308587,0.8566851332267533,1,217,1e-08,100,217,500000,40000.0,0.999998
218,0.2653519139421405,0.07744632425060262,0.8622939851791139,1,218,1e-08,100,218,500000,40000.0,0.999998
219,0.26644116394163575,0.07534299583540964,0.8657172927790254,1,219,1e-08,100,219,500000,40000.0,0.999998
220,0.26757853892922867,0.07327054136657206,0.8667503284128864,1,220,1e-08,100,220,500000,40000.0,0.999998
221,0.2686739139317069,0.07122858014494848,0.8652297893696189,1,221,1e-08,100,221,500000,40000.0,0.999998
222,0.2697611219336977,0.06921682831992099,0.8610375277274299,1,222,1e-08,100,222,500000,40000.0,0.999998
223,0.270849621942034,0.06723510378100515,0.8541034598380425,1,223,1e-08,100,223,500000,40000.0,0.999998
224,0.2719478309445549,0.06528332679818138,0.8444076031590846,1,224,1e-08,100,224,500000,40000.0,0.999998
225,0.2731543309491826,0.06336151624133443,0.8319811967204394,1,225,1e-08,100,225,500000,40000.0,0.999998
226,0.27430249795725103,0.0614697814646519,0.8169068708165833,1,226,1e-08,100,226,500000,40000.0,0.999998
227,0.2754002479487099,0.05960831019986748,0.7993178417784749,1,227,1e-08,100,227,500000,40000.0,0.999998
228,0.2765079149539815,0.057777353045661596,0.779396118895255,1,228,1e-08,100,228,500000,40000.0,0.999998
229,0.27759841494844295,0.055977205352535975,0.7573697226513217,1,229,1e-08,100,229,500000,40000.0,0.999998
230,0.2786816229490796,0.054208187467805785,0.7335089264034579,1,230,1e-08,100,230,500000,40000.0,0.999998
231,0.2797647069382947,0.05247062441147744,0.7081215476427577,1,231,1e-08,100,231,500000,40000.0,0.999998
232,0.28087308193789795,0.05076482609191227,0.6815473306834486,1,232,1e-08,100,232,500000,40000.0,0.999998
233,0.2819579569331836,0.04909106913603609,0.6541514812613171,1,233,1e-08,100,233,500000,40000.0,0.999998
234,0.2833604989282321,0.0474495813031671,0.6263174372559008,1,234,1e-08,100,234,500000,40000.0,0.999998
235,0.2845267489174148,0.04584052928013866,0.5984389917070558,1,235,1e-08,100,235,500000,40000.0,0.999998
236,0.2856592909229221,0.04426401042903662,0.5709119283630437,1,236,1e-08,100,236,500000,40000.0,0.999998
237,0.28677941592468414,0.0427200487925437,0.544125389780006,1,237,1e-08,100,237,500000,40000.0,0.999998
238,0.2878927909187041,0.04120859537391366,0.5184532745529765,1,238,1e-08,100,238,500000,40000.0,0.999998
239,0.28900404092564713,0.039729532419351093,0.4942460481246739,1,239,1e-08,100,239,500000,40000.0,0.999998
240,0.29010829092294443,0.03828268116104727,0.4718234335505007,1,240,1e-08,100,240,500000,40000.0,0.999998
241,0.29121095791924745,0.03686781224935509,0.4514684911472424,1,241,1e-08,100,241,500000,40000.0,0.999998
242,0.29233541592839174,0.03548465793014217,0.433423550536127,1,242,1e-08,100,242,500000,40000.0,0.999998
243,0.29357833293033764,0.03413292492189653,0.4178882744298627,1,243,1e-08,100,243,500000,40000.0,0.999998
244,0.2947412499197526,0.032812306925267126,0.4050197862438974,1,244,1e-08,100,244,500000,40000.0,0.999998
245,0.29606754092674237,0.031522495758102814,0.3949343232675635,1,245,1e-08,100,245,500000,40000.0,0.999998
246,0.29740462492918596,0.03026319024812167,0.38770941335020137,1,246,1e-08,100,246,500000,40000.0,0.999998
247,0.29865091692772694,0.029034102223298778,0.3833853158179108,1,247,1e-08,100,247,500000,40000.0,0.999998
248,0.2998807919357205,0.02783495920146631,0.3819646053508508,1,248,1e-08,100,248,500000,40000.0,0.999998
249,0.3012862919422332,0.0266655036754274,0.3834093694952088,1,249,1e-08,100,249,500000,40000.0,0.999998
250,0.3024133329454344,0.025525489194887375,0.3876363821856256,1,250,1e-08,100,250,500000,40000.0,0.999998
251,0.3037812079419382,0.024414673737086296,0.3945114719484773,1,251,1e-08,100,251,500000,40000.0,0.999998
252,0.3049080829368904,0.023332811110093787,0.4038447675825938,1,252,1e-08,100,252,500000,40000.0,0.999998
253,0.30602208293566946,0.02227964132471894,0.41538839478794104,1,253,1e-08,100,253,500000,40000.0,0.999998
