iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
0,0,1.0,2.0,0,0,0,7.90569415042095e-09,4000.0,0.999998594146687
1,0.0017151670035673305,0.9990002500062503,1.9989999506253127,1,1,1,7.90569415042095e-09,4000.0,0.999998594146687
2,0.0033233330032089725,0.9970032505863323,1.996999731353355,2,2,2,7.90569415042095e-09,4000.0,0.999998594146687
3,0.004779750001034699,0.9940135019299843,1.9939949589948882,3,3,3,7.90569415042095e-09,4000.0,0.999998594146687
4,0.006079874990973622,0.9900375234685155,1.9899715993207208,4,4,4,7.90569415042095e-09,4000.0,0.999998594146687
5,0.007497666985727847,0.9850839157713138,1.9849017222263488,5,5,5,7.90569415042095e-09,4000.0,0.999998594146687
6,0.008783750992733985,0.9791634866315148,1.9787434053165045,6,6,6,7.90569415042095e-09,4000.0,0.999998594146687
7,0.010457333992235363,0.9722894537369295,1.9714470794106373,7,7,7,7.90569415042095e-09,4000.0,0.999998594146687
8,0.011593541988986544,0.9644777207339132,1.9629692773970995,8,8,8,7.90569415042095e-09,4000.0,0.999998594146687
9,0.012727916982839815,0.9557472053005692,1.95329311629779,9,9,9,7.90569415042095e-09,4000.0,0.999998594146687
10,0.013878375990316272,0.9461201809576313,1.9424532577665528,10,10,10,7.90569415042095e-09,4000.0,0.999998594146687
11,0.01508387598732952,0.9356225822819803,1.9305618406411886,11,11,11,7.90569415042095e-09,4000.0,0.999998594146687
12,0.016585709978244267,0.9242842184345044,1.9178311337931606,12,12,12,7.90569415042095e-09,4000.0,0.999998594146687
13,0.01773516797402408,0.912138843548238,1.904588474922627,13,13,13,7.90569415042095e-09,4000.0,0.999998594146687
14,0.018863417964894325,0.8992240441561379,1.8912794208096726,14,14,14,7.90569415042095e-09,4000.0,0.999998594146687
15,0.01998850096424576,0.8855809218365582,1.8784558984756947,15,15,15,7.90569415042095e-09,4000.0,0.999998594146687
16,0.021113584967679344,0.871253571148105,1.8667475023423883,16,16,16,7.90569415042095e-09,4000.0,0.999998594146687
