iter,elapsed_time,obj,gradnorm,eval,grad
1,3.9441679590017884,0.5587496555791743,0.022797663752721308,0,7
2,5.8460068330023205,0.526083569889424,0.016802110037517266,0,11
4,10.99528858299891,0.4125541570097298,0.018827032241283823,0,21
8,20.98538958300196,0.3037686861829381,0.01645647498314406,0,40
16,38.36170966699865,0.157036229598081,0.008497089947966146,0,75
32,73.03801683400525,0.05375914833554503,0.004676114365363181,0,146
64,135.57494687500002,0.020556767754406114,0.005851680903661509,0,276
128,263.93538229200203,0.0016715607110802627,0.0010921165088894945,0,538
