iter,elapsed_time,obj,gradnorm,eval,grad
1,0.62201091600582,0.05968912126156114,0.009522836547280205,0,7
2,0.9812385000113863,0.03966901785135991,0.0029680142816763287,0,12
4,1.9684467500192113,0.03437026191740338,0.000424968259845004,0,24
8,3.8265928750042804,0.033798619897785265,0.00020241752207572538,0,50
16,7.8416067919752095,0.03304805192361302,0.0008442134413234856,0,103
32,15.545114125008695,0.030386912559177942,0.0006033005033936254,0,200
64,29.656770208996022,0.02758640557060116,0.0005740986443265387,0,364
128,56.047228999988874,0.023657012484425425,0.0007718934253908197,0,681
